[log] /scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/logs/train_rgbt_late_e100_12749893.pbs101_20260117_041747.log
[job] name=train_rgbt_late_e100 id=12749893.pbs101 host=x1000c0s3b0n0 time=Sat Jan 17 04:17:47 +08 2026
[init] device = cuda
[init] train = 1030  val = 200  workers = 4
/scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/scripts/train_rgbt.py:364: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler(enabled = bool(args.amp))
[e002 s0800/1030] loss = 0.003317
[e002 s0850/1030] loss = 0.003226
[e002 s0900/1030] loss = 0.003189
[e002 s0950/1030] loss = 0.003428
[e002 s1000/1030] loss = 0.003420
Epoch 002: train_loss = 0.003354  MAE/GAME0 = 81.438  RMSE = 96.613  GAME1 = 92.515  GAME2 = 109.575  GAME3 = 127.543  lr = 1.00e-05  time = 18.0s
[e003 s0001/1030] loss = 0.000237
[e003 s0050/1030] loss = 0.002464
[e003 s0100/1030] loss = 0.002548
[e003 s0150/1030] loss = 0.002822
[e003 s0200/1030] loss = 0.002619
[e003 s0250/1030] loss = 0.002518
[e003 s0300/1030] loss = 0.002579
[e003 s0350/1030] loss = 0.002668
[e003 s0400/1030] loss = 0.003244
[e003 s0450/1030] loss = 0.003099
[e003 s0500/1030] loss = 0.003063
[e003 s0550/1030] loss = 0.002975
[e003 s0600/1030] loss = 0.003038
[e003 s0650/1030] loss = 0.003047
[e003 s0700/1030] loss = 0.002968
[e003 s0750/1030] loss = 0.002865
[e003 s0800/1030] loss = 0.002898
[e003 s0850/1030] loss = 0.002838
[e003 s0900/1030] loss = 0.002772
[e003 s0950/1030] loss = 0.002713
[e003 s1000/1030] loss = 0.002651
Epoch 003: train_loss = 0.002644  MAE/GAME0 = 36.480  RMSE = 57.093  GAME1 = 49.770  GAME2 = 66.724  GAME3 = 81.375  lr = 1.00e-05  time = 18.0s
[e004 s0001/1030] loss = 0.000379
[e004 s0050/1030] loss = 0.002739
[e004 s0100/1030] loss = 0.002407
[e004 s0150/1030] loss = 0.002411
[e004 s0200/1030] loss = 0.002223
[e004 s0250/1030] loss = 0.002133
[e004 s0300/1030] loss = 0.002103
[e004 s0350/1030] loss = 0.002196
[e004 s0400/1030] loss = 0.002119
[e004 s0450/1030] loss = 0.002037
[e004 s0500/1030] loss = 0.001980
[e004 s0550/1030] loss = 0.001953
[e004 s0600/1030] loss = 0.001891
[e004 s0650/1030] loss = 0.001824
[e004 s0700/1030] loss = 0.001796
[e004 s0750/1030] loss = 0.001795
[e004 s0800/1030] loss = 0.001749
[e004 s0850/1030] loss = 0.002255
[e004 s0900/1030] loss = 0.002228
[e004 s0950/1030] loss = 0.002180
[e004 s1000/1030] loss = 0.002140
Epoch 004: train_loss = 0.002254  MAE/GAME0 = 104.087  RMSE = 111.653  GAME1 = 108.978  GAME2 = 119.920  GAME3 = 130.333  lr = 1.00e-05  time = 18.0s
[e005 s0001/1030] loss = 0.000524
[e005 s0050/1030] loss = 0.003265
[e005 s0100/1030] loss = 0.002210
[e005 s0150/1030] loss = 0.002059
[e005 s0200/1030] loss = 0.001849
[e005 s0250/1030] loss = 0.001830
[e005 s0300/1030] loss = 0.002400
[e005 s0350/1030] loss = 0.002261
[e005 s0400/1030] loss = 0.002083
[e005 s0450/1030] loss = 0.002311
[e005 s0500/1030] loss = 0.002226
[e005 s0550/1030] loss = 0.002106
[e005 s0600/1030] loss = 0.002011
[e005 s0650/1030] loss = 0.001924
[e005 s0700/1030] loss = 0.001841
[e005 s0750/1030] loss = 0.001818
[e005 s0800/1030] loss = 0.001786
[e005 s0850/1030] loss = 0.001775
[e005 s0900/1030] loss = 0.001759
[e005 s0950/1030] loss = 0.001740
[e005 s1000/1030] loss = 0.001703
Epoch 005: train_loss = 0.001673  MAE/GAME0 = 69.719  RMSE = 79.376  GAME1 = 79.719  GAME2 = 94.692  GAME3 = 105.535  lr = 1.00e-05  time = 17.9s
[e006 s0001/1030] loss = 0.000273
[e006 s0050/1030] loss = 0.000602
[e006 s0100/1030] loss = 0.001112
[e006 s0150/1030] loss = 0.001252
[e006 s0200/1030] loss = 0.001082
[e006 s0250/1030] loss = 0.002241
[e006 s0300/1030] loss = 0.002042
[e006 s0350/1030] loss = 0.002018
[e006 s0400/1030] loss = 0.001923
[e006 s0450/1030] loss = 0.001845
[e006 s0500/1030] loss = 0.001764
[e006 s0550/1030] loss = 0.001666
[e006 s0600/1030] loss = 0.001651
[e006 s0650/1030] loss = 0.001710
[e006 s0700/1030] loss = 0.001664
[e006 s0750/1030] loss = 0.001618
[e006 s0800/1030] loss = 0.001634
[e006 s0850/1030] loss = 0.001589
[e006 s0900/1030] loss = 0.001569
[e006 s0950/1030] loss = 0.001582
[e006 s1000/1030] loss = 0.001564
Epoch 006: train_loss = 0.001541  MAE/GAME0 = 26.924  RMSE = 52.573  GAME1 = 41.883  GAME2 = 54.944  GAME3 = 64.134  lr = 1.00e-05  time = 17.9s
[e007 s0001/1030] loss = 0.000577
[e007 s0050/1030] loss = 0.001474
[e007 s0100/1030] loss = 0.001081
[e007 s0150/1030] loss = 0.001110
[e007 s0200/1030] loss = 0.001323
[e007 s0250/1030] loss = 0.001182
[e007 s0300/1030] loss = 0.001108
[e007 s0350/1030] loss = 0.001305
[e007 s0400/1030] loss = 0.001226
[e007 s0450/1030] loss = 0.001196
[e007 s0500/1030] loss = 0.001242
[e007 s0550/1030] loss = 0.001513
[e007 s0600/1030] loss = 0.001519
[e007 s0650/1030] loss = 0.001473
[e007 s0700/1030] loss = 0.001557
[e007 s0750/1030] loss = 0.001508
[e007 s0800/1030] loss = 0.001466
[e007 s0850/1030] loss = 0.001460
[e007 s0900/1030] loss = 0.001459
[e007 s0950/1030] loss = 0.001417
[e007 s1000/1030] loss = 0.001396
Epoch 007: train_loss = 0.001406  MAE/GAME0 = 29.920  RMSE = 56.076  GAME1 = 46.803  GAME2 = 62.317  GAME3 = 71.034  lr = 1.00e-05  time = 18.0s
[e008 s0001/1030] loss = 0.000714
[e008 s0050/1030] loss = 0.001050
[e008 s0100/1030] loss = 0.001158
[e008 s0150/1030] loss = 0.001142
[e008 s0200/1030] loss = 0.001040
[e008 s0250/1030] loss = 0.000945
[e008 s0300/1030] loss = 0.001109
[e008 s0350/1030] loss = 0.001103
[e008 s0400/1030] loss = 0.001030
[e008 s0450/1030] loss = 0.001080
[e008 s0500/1030] loss = 0.001248
[e008 s0550/1030] loss = 0.001303
[e008 s0600/1030] loss = 0.001296
[e008 s0650/1030] loss = 0.001292
[e008 s0700/1030] loss = 0.001427
[e008 s0750/1030] loss = 0.001374
[e008 s0800/1030] loss = 0.001351
[e008 s0850/1030] loss = 0.001353
[e008 s0900/1030] loss = 0.001369
[e008 s0950/1030] loss = 0.001339
[e008 s1000/1030] loss = 0.001331
Epoch 008: train_loss = 0.001335  MAE/GAME0 = 42.735  RMSE = 62.985  GAME1 = 51.164  GAME2 = 61.422  GAME3 = 69.271  lr = 1.00e-05  time = 17.8s
[e009 s0001/1030] loss = 0.000764
[e009 s0050/1030] loss = 0.000476
[e009 s0100/1030] loss = 0.000755
[e009 s0150/1030] loss = 0.000759
[e009 s0200/1030] loss = 0.000739
[e009 s0250/1030] loss = 0.000950
[e009 s0300/1030] loss = 0.000918
[e009 s0350/1030] loss = 0.000944
[e009 s0400/1030] loss = 0.000929
[e009 s0450/1030] loss = 0.000953
[e009 s0500/1030] loss = 0.000920
[e009 s0550/1030] loss = 0.001026
[e009 s0600/1030] loss = 0.001021
[e009 s0650/1030] loss = 0.001002
[e009 s0700/1030] loss = 0.000974
[e009 s0750/1030] loss = 0.000977
[e009 s0800/1030] loss = 0.000990
[e009 s0850/1030] loss = 0.000970
[e009 s0900/1030] loss = 0.000982
[e009 s0950/1030] loss = 0.001756
[e009 s1000/1030] loss = 0.001714
Epoch 009: train_loss = 0.001681  MAE/GAME0 = 26.700  RMSE = 56.319  GAME1 = 37.205  GAME2 = 46.777  GAME3 = 53.259  lr = 1.00e-05  time = 17.8s
[e010 s0001/1030] loss = 0.001179
[e010 s0050/1030] loss = 0.002046
[e010 s0100/1030] loss = 0.001388
[e010 s0150/1030] loss = 0.002100
[e010 s0200/1030] loss = 0.001916
[e010 s0250/1030] loss = 0.001793
[e010 s0300/1030] loss = 0.001758
[e010 s0350/1030] loss = 0.001685
[e010 s0400/1030] loss = 0.001581
[e010 s0450/1030] loss = 0.001502
[e010 s0500/1030] loss = 0.001506
[e010 s0550/1030] loss = 0.001466
[e010 s0600/1030] loss = 0.001445
[e010 s0650/1030] loss = 0.001383
[e010 s0700/1030] loss = 0.001366
[e010 s0750/1030] loss = 0.001326
[e010 s0800/1030] loss = 0.001342
[e010 s0850/1030] loss = 0.001305
[e010 s0900/1030] loss = 0.001284
[e010 s0950/1030] loss = 0.001254
[e010 s1000/1030] loss = 0.001267
Epoch 010: train_loss = 0.001271  MAE/GAME0 = 28.080  RMSE = 59.352  GAME1 = 38.521  GAME2 = 47.080  GAME3 = 53.783  lr = 1.00e-05  time = 17.8s
[e011 s0001/1030] loss = 0.000146
[e011 s0050/1030] loss = 0.000909
[e011 s0100/1030] loss = 0.000948
[e011 s0150/1030] loss = 0.000875
[e011 s0200/1030] loss = 0.001193
[e011 s0250/1030] loss = 0.001185
[e011 s0300/1030] loss = 0.001596
[e011 s0350/1030] loss = 0.001594
[e011 s0400/1030] loss = 0.001621
[e011 s0450/1030] loss = 0.001654
[e011 s0500/1030] loss = 0.001635
[e011 s0550/1030] loss = 0.001560
[e011 s0600/1030] loss = 0.001513
[e011 s0650/1030] loss = 0.001443
[e011 s0700/1030] loss = 0.001439
[e011 s0750/1030] loss = 0.001379
[e011 s0800/1030] loss = 0.001333
[e011 s0850/1030] loss = 0.001326
[e011 s0900/1030] loss = 0.001298
[e011 s0950/1030] loss = 0.001389
[e011 s1000/1030] loss = 0.001368
Epoch 011: train_loss = 0.001339  MAE/GAME0 = 33.465  RMSE = 53.210  GAME1 = 47.705  GAME2 = 61.489  GAME3 = 69.586  lr = 1.00e-05  time = 17.9s
[e012 s0001/1030] loss = 0.000029
[e012 s0050/1030] loss = 0.001043
[e012 s0100/1030] loss = 0.001240
[e012 s0150/1030] loss = 0.001201
[e012 s0200/1030] loss = 0.001103
[e012 s0250/1030] loss = 0.001235
[e012 s0300/1030] loss = 0.001137
[e012 s0350/1030] loss = 0.001343
[e012 s0400/1030] loss = 0.001347
[e012 s0450/1030] loss = 0.001369
[e012 s0500/1030] loss = 0.001326
[e012 s0550/1030] loss = 0.001289
[e012 s0600/1030] loss = 0.001290
[e012 s0650/1030] loss = 0.001259
[e012 s0700/1030] loss = 0.001225
[e012 s0750/1030] loss = 0.001213
[e012 s0800/1030] loss = 0.001202
[e012 s0850/1030] loss = 0.001203
[e012 s0900/1030] loss = 0.001312
[e012 s0950/1030] loss = 0.001285
[e012 s1000/1030] loss = 0.001250
Epoch 012: train_loss = 0.001240  MAE/GAME0 = 43.160  RMSE = 69.938  GAME1 = 45.184  GAME2 = 49.311  GAME3 = 53.690  lr = 1.00e-05  time = 18.1s
[e013 s0001/1030] loss = 0.000259
[e013 s0050/1030] loss = 0.000866
[e013 s0100/1030] loss = 0.001145
[e013 s0150/1030] loss = 0.001003
[e013 s0200/1030] loss = 0.000934
[e013 s0250/1030] loss = 0.000912
[e013 s0300/1030] loss = 0.000934
[e013 s0350/1030] loss = 0.000879
[e013 s0400/1030] loss = 0.000962
[e013 s0450/1030] loss = 0.000928
[e013 s0500/1030] loss = 0.000908
[e013 s0550/1030] loss = 0.000928
[e013 s0600/1030] loss = 0.000921
[e013 s0650/1030] loss = 0.000969
[e013 s0700/1030] loss = 0.000952
[e013 s0750/1030] loss = 0.000953
[e013 s0800/1030] loss = 0.000972
[e013 s0850/1030] loss = 0.000951
[e013 s0900/1030] loss = 0.000929
[e013 s0950/1030] loss = 0.001021
[e013 s1000/1030] loss = 0.001014
Epoch 013: train_loss = 0.001032  MAE/GAME0 = 43.634  RMSE = 69.402  GAME1 = 48.803  GAME2 = 52.390  GAME3 = 56.844  lr = 1.00e-05  time = 18.2s
[e014 s0001/1030] loss = 0.000074
[e014 s0050/1030] loss = 0.000809
[e014 s0100/1030] loss = 0.000868
[e014 s0150/1030] loss = 0.000845
[e014 s0200/1030] loss = 0.000807
[e014 s0250/1030] loss = 0.001086
[e014 s0300/1030] loss = 0.001009
[e014 s0350/1030] loss = 0.000946
[e014 s0400/1030] loss = 0.000925
[e014 s0450/1030] loss = 0.001281
[e014 s0500/1030] loss = 0.001314
[e014 s0550/1030] loss = 0.001280
[e014 s0600/1030] loss = 0.001266
[e014 s0650/1030] loss = 0.001236
[e014 s0700/1030] loss = 0.001201
[e014 s0750/1030] loss = 0.001180
[e014 s0800/1030] loss = 0.001187
[e014 s0850/1030] loss = 0.001163
[e014 s0900/1030] loss = 0.001212
[e014 s0950/1030] loss = 0.001228
[e014 s1000/1030] loss = 0.001339
Epoch 014: train_loss = 0.001326  MAE/GAME0 = 30.497  RMSE = 58.964  GAME1 = 37.425  GAME2 = 42.800  GAME3 = 47.100  lr = 1.00e-05  time = 17.9s
[e015 s0001/1030] loss = 0.000723
[e015 s0050/1030] loss = 0.001171
[e015 s0100/1030] loss = 0.001044
[e015 s0150/1030] loss = 0.001023
[e015 s0200/1030] loss = 0.001018
[e015 s0250/1030] loss = 0.001115
[e015 s0300/1030] loss = 0.001123
[e015 s0350/1030] loss = 0.001112
[e015 s0400/1030] loss = 0.001070
[e015 s0450/1030] loss = 0.001045
[e015 s0500/1030] loss = 0.001063
[e015 s0550/1030] loss = 0.001101
[e015 s0600/1030] loss = 0.001074
[e015 s0650/1030] loss = 0.001056
[e015 s0700/1030] loss = 0.001037
[e015 s0750/1030] loss = 0.001015
[e015 s0800/1030] loss = 0.001000
[e015 s0850/1030] loss = 0.000975
[e015 s0900/1030] loss = 0.001012
[e015 s0950/1030] loss = 0.001130
[e015 s1000/1030] loss = 0.001133
Epoch 015: train_loss = 0.001151  MAE/GAME0 = 26.124  RMSE = 54.494  GAME1 = 40.017  GAME2 = 50.547  GAME3 = 57.607  lr = 1.00e-05  time = 17.9s
[e016 s0001/1030] loss = 0.000085
[e016 s0050/1030] loss = 0.000759
[e016 s0100/1030] loss = 0.000996
[e016 s0150/1030] loss = 0.000995
[e016 s0200/1030] loss = 0.000993
[e016 s0250/1030] loss = 0.001227
[e016 s0300/1030] loss = 0.001096
[e016 s0350/1030] loss = 0.001168
[e016 s0400/1030] loss = 0.001321
[e016 s0450/1030] loss = 0.001263
[e016 s0500/1030] loss = 0.001183
[e016 s0550/1030] loss = 0.001166
[e016 s0600/1030] loss = 0.001134
[e016 s0650/1030] loss = 0.001099
[e016 s0700/1030] loss = 0.001062
[e016 s0750/1030] loss = 0.001119
[e016 s0800/1030] loss = 0.001267
[e016 s0850/1030] loss = 0.001233
[e016 s0900/1030] loss = 0.001216
[e016 s0950/1030] loss = 0.001208
[e016 s1000/1030] loss = 0.001192
Epoch 016: train_loss = 0.001177  MAE/GAME0 = 28.447  RMSE = 59.517  GAME1 = 40.996  GAME2 = 50.325  GAME3 = 56.260  lr = 1.00e-05  time = 18.0s
[e017 s0001/1030] loss = 0.000016
[e017 s0050/1030] loss = 0.000918
[e017 s0100/1030] loss = 0.000851
[e017 s0150/1030] loss = 0.000870
[e017 s0200/1030] loss = 0.000977
[e017 s0250/1030] loss = 0.001101
[e017 s0300/1030] loss = 0.001045
[e017 s0350/1030] loss = 0.001103
[e017 s0400/1030] loss = 0.001073
[e017 s0450/1030] loss = 0.001036
[e017 s0500/1030] loss = 0.001241
[e017 s0550/1030] loss = 0.001189
[e017 s0600/1030] loss = 0.001166
[e017 s0650/1030] loss = 0.001207
[e017 s0700/1030] loss = 0.001201
[e017 s0750/1030] loss = 0.001147
[e017 s0800/1030] loss = 0.001123
[e017 s0850/1030] loss = 0.001085
[e017 s0900/1030] loss = 0.001051
[e017 s0950/1030] loss = 0.001032
[e017 s1000/1030] loss = 0.001027
Epoch 017: train_loss = 0.001056  MAE/GAME0 = 44.941  RMSE = 71.054  GAME1 = 51.199  GAME2 = 55.301  GAME3 = 59.184  lr = 1.00e-05  time = 17.9s
[e018 s0001/1030] loss = 0.000004
[e018 s0050/1030] loss = 0.001996
[e018 s0100/1030] loss = 0.001277
[e018 s0150/1030] loss = 0.001356
[e018 s0200/1030] loss = 0.001211
[e018 s0250/1030] loss = 0.001329
[e018 s0300/1030] loss = 0.001398
[e018 s0350/1030] loss = 0.001281
[e018 s0400/1030] loss = 0.001219
[e018 s0450/1030] loss = 0.001331
[e018 s0500/1030] loss = 0.001265
[e018 s0550/1030] loss = 0.001209
[e018 s0600/1030] loss = 0.001167
[e018 s0650/1030] loss = 0.001153
[e018 s0700/1030] loss = 0.001123
[e018 s0750/1030] loss = 0.001106
[e018 s0800/1030] loss = 0.001083
[e018 s0850/1030] loss = 0.001130
[e018 s0900/1030] loss = 0.001100
[e018 s0950/1030] loss = 0.001107
[e018 s1000/1030] loss = 0.001108
Epoch 018: train_loss = 0.001106  MAE/GAME0 = 30.327  RMSE = 59.459  GAME1 = 43.669  GAME2 = 54.435  GAME3 = 61.039  lr = 1.00e-05  time = 17.9s
[e019 s0001/1030] loss = 0.000671
[e019 s0050/1030] loss = 0.000629
[e019 s0100/1030] loss = 0.000978
[e019 s0150/1030] loss = 0.000956
[e019 s0200/1030] loss = 0.000943
[e019 s0250/1030] loss = 0.000930
[e019 s0300/1030] loss = 0.001071
[e019 s0350/1030] loss = 0.001090
[e019 s0400/1030] loss = 0.001079
[e019 s0450/1030] loss = 0.001049
[e019 s0500/1030] loss = 0.001091
[e019 s0550/1030] loss = 0.001111
[e019 s0600/1030] loss = 0.001100
[e019 s0650/1030] loss = 0.001082
[e019 s0700/1030] loss = 0.001076
[e019 s0750/1030] loss = 0.001055
[e019 s0800/1030] loss = 0.001040
[e019 s0850/1030] loss = 0.001016
[e019 s0900/1030] loss = 0.001058
[e019 s0950/1030] loss = 0.001045
[e019 s1000/1030] loss = 0.001046
Epoch 019: train_loss = 0.001043  MAE/GAME0 = 30.433  RMSE = 58.918  GAME1 = 40.045  GAME2 = 47.753  GAME3 = 52.573  lr = 1.00e-05  time = 17.8s
[e020 s0001/1030] loss = 0.000003
[e020 s0050/1030] loss = 0.001098
[e020 s0100/1030] loss = 0.000881
[e020 s0150/1030] loss = 0.001060
[e020 s0200/1030] loss = 0.001242
[e020 s0250/1030] loss = 0.001416
[e020 s0300/1030] loss = 0.001404
[e020 s0350/1030] loss = 0.001281
[e020 s0400/1030] loss = 0.001201
[e020 s0450/1030] loss = 0.001146
[e020 s0500/1030] loss = 0.001077
[e020 s0550/1030] loss = 0.001306
[e020 s0600/1030] loss = 0.001406
[e020 s0650/1030] loss = 0.001347
[e020 s0700/1030] loss = 0.001316
[e020 s0750/1030] loss = 0.001305
[e020 s0800/1030] loss = 0.001297
[e020 s0850/1030] loss = 0.001270
[e020 s0900/1030] loss = 0.001254
[e020 s0950/1030] loss = 0.001226
[e020 s1000/1030] loss = 0.001211
Epoch 020: train_loss = 0.001224  MAE/GAME0 = 28.885  RMSE = 58.216  GAME1 = 45.622  GAME2 = 59.093  GAME3 = 66.718  lr = 1.00e-05  time = 17.8s
[e021 s0001/1030] loss = 0.000332
[e021 s0050/1030] loss = 0.001278
[e021 s0100/1030] loss = 0.000975
[e021 s0150/1030] loss = 0.000962
[e021 s0200/1030] loss = 0.001030
[e021 s0250/1030] loss = 0.001001
[e021 s0300/1030] loss = 0.000940
[e021 s0350/1030] loss = 0.000984
[e021 s0400/1030] loss = 0.000992
[e021 s0450/1030] loss = 0.000990
[e021 s0500/1030] loss = 0.000938
[e021 s0550/1030] loss = 0.000908
[e021 s0600/1030] loss = 0.000876
[e021 s0650/1030] loss = 0.000842
[e021 s0700/1030] loss = 0.000850
[e021 s0750/1030] loss = 0.000871
[e021 s0800/1030] loss = 0.000872
[e021 s0850/1030] loss = 0.000884
[e021 s0900/1030] loss = 0.000895
[e021 s0950/1030] loss = 0.000959
[e021 s1000/1030] loss = 0.000945
Epoch 021: train_loss = 0.000956  MAE/GAME0 = 36.864  RMSE = 61.532  GAME1 = 40.542  GAME2 = 44.190  GAME3 = 46.931  lr = 1.00e-05  time = 18.0s
[e022 s0001/1030] loss = 0.000066
[e022 s0050/1030] loss = 0.002445
[e022 s0100/1030] loss = 0.001540
[e022 s0150/1030] loss = 0.001233
[e022 s0200/1030] loss = 0.001041
[e022 s0250/1030] loss = 0.001246
[e022 s0300/1030] loss = 0.001266
[e022 s0350/1030] loss = 0.001293
[e022 s0400/1030] loss = 0.001282
[e022 s0450/1030] loss = 0.001330
[e022 s0500/1030] loss = 0.001283
[e022 s0550/1030] loss = 0.001249
[e022 s0600/1030] loss = 0.001230
[e022 s0650/1030] loss = 0.001200
[e022 s0700/1030] loss = 0.001176
[e022 s0750/1030] loss = 0.001145
[e022 s0800/1030] loss = 0.001211
[e022 s0850/1030] loss = 0.001204
[e022 s0900/1030] loss = 0.001203
[e022 s0950/1030] loss = 0.001216
[e022 s1000/1030] loss = 0.001248
Epoch 022: train_loss = 0.001240  MAE/GAME0 = 26.069  RMSE = 51.757  GAME1 = 40.140  GAME2 = 51.800  GAME3 = 58.860  lr = 1.00e-05  time = 17.7s
[e023 s0001/1030] loss = 0.002408
[e023 s0050/1030] loss = 0.001221
[e023 s0100/1030] loss = 0.000893
[e023 s0150/1030] loss = 0.000935
[e023 s0200/1030] loss = 0.000871
[e023 s0250/1030] loss = 0.001106
[e023 s0300/1030] loss = 0.001074
[e023 s0350/1030] loss = 0.001016
[e023 s0400/1030] loss = 0.000993
[e023 s0450/1030] loss = 0.000968
[e023 s0500/1030] loss = 0.001292
[e023 s0550/1030] loss = 0.001252
[e023 s0600/1030] loss = 0.001230
[e023 s0650/1030] loss = 0.001221
[e023 s0700/1030] loss = 0.001191
[e023 s0750/1030] loss = 0.001212
[e023 s0800/1030] loss = 0.001192
[e023 s0850/1030] loss = 0.001160
[e023 s0900/1030] loss = 0.001146
[e023 s0950/1030] loss = 0.001105
[e023 s1000/1030] loss = 0.001112
Epoch 023: train_loss = 0.001100  MAE/GAME0 = 32.682  RMSE = 61.989  GAME1 = 44.342  GAME2 = 52.720  GAME3 = 57.683  lr = 1.00e-05  time = 17.7s
[e024 s0001/1030] loss = 0.000685
[e024 s0050/1030] loss = 0.000971
[e024 s0100/1030] loss = 0.000936
[e024 s0150/1030] loss = 0.000994
[e024 s0200/1030] loss = 0.000994
[e024 s0250/1030] loss = 0.000881
[e024 s0300/1030] loss = 0.000993
[e024 s0350/1030] loss = 0.001034
[e024 s0400/1030] loss = 0.001033
[e024 s0450/1030] loss = 0.000982
[e024 s0500/1030] loss = 0.000947
[e024 s0550/1030] loss = 0.001073
[e024 s0600/1030] loss = 0.001319
[e024 s0650/1030] loss = 0.001493
[e024 s0700/1030] loss = 0.001439
[e024 s0750/1030] loss = 0.001433
[e024 s0800/1030] loss = 0.001382
[e024 s0850/1030] loss = 0.001334
[e024 s0900/1030] loss = 0.001297
[e024 s0950/1030] loss = 0.001288
[e024 s1000/1030] loss = 0.001271
Epoch 024: train_loss = 0.001268  MAE/GAME0 = 45.356  RMSE = 71.439  GAME1 = 45.812  GAME2 = 46.921  GAME3 = 49.080  lr = 1.00e-05  time = 17.9s
[e025 s0001/1030] loss = 0.000050
[e025 s0050/1030] loss = 0.000405
[e025 s0100/1030] loss = 0.000556
[e025 s0150/1030] loss = 0.000781
[e025 s0200/1030] loss = 0.001023
[e025 s0250/1030] loss = 0.000988
[e025 s0300/1030] loss = 0.000995
[e025 s0350/1030] loss = 0.001006
[e025 s0400/1030] loss = 0.001190
[e025 s0450/1030] loss = 0.001122
[e025 s0500/1030] loss = 0.001103
[e025 s0550/1030] loss = 0.001138
[e025 s0600/1030] loss = 0.001354
[e025 s0650/1030] loss = 0.001377
[e025 s0700/1030] loss = 0.001509
[e025 s0750/1030] loss = 0.001487
[e025 s0800/1030] loss = 0.001476
[e025 s0850/1030] loss = 0.001432
[e025 s0900/1030] loss = 0.001381
[e025 s0950/1030] loss = 0.001332
[e025 s1000/1030] loss = 0.001312
Epoch 025: train_loss = 0.001298  MAE/GAME0 = 42.974  RMSE = 71.279  GAME1 = 52.140  GAME2 = 60.189  GAME3 = 64.796  lr = 1.00e-05  time = 17.9s
[e026 s0001/1030] loss = 0.000622
[e026 s0050/1030] loss = 0.000592
[e026 s0100/1030] loss = 0.000574
[e026 s0150/1030] loss = 0.000761
[e026 s0200/1030] loss = 0.000890
[e026 s0250/1030] loss = 0.000991
[e026 s0300/1030] loss = 0.000932
[e026 s0350/1030] loss = 0.000910
[e026 s0400/1030] loss = 0.000943
[e026 s0450/1030] loss = 0.001044
[e026 s0500/1030] loss = 0.000980
[e026 s0550/1030] loss = 0.000937
[e026 s0600/1030] loss = 0.000912
[e026 s0650/1030] loss = 0.000884
[e026 s0700/1030] loss = 0.000921
[e026 s0750/1030] loss = 0.000947
[e026 s0800/1030] loss = 0.000937
[e026 s0850/1030] loss = 0.000959
[e026 s0900/1030] loss = 0.000965
[e026 s0950/1030] loss = 0.000960
[e026 s1000/1030] loss = 0.000980
Epoch 026: train_loss = 0.000981  MAE/GAME0 = 30.267  RMSE = 52.966  GAME1 = 43.526  GAME2 = 55.053  GAME3 = 62.604  lr = 1.00e-05  time = 17.9s
[e027 s0001/1030] loss = 0.000489
