[log] /scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/logs/train_t_e400_13008786.pbs101_20260228_144232.log
[job] name=train_t_e400 id=13008786.pbs101 host=x1000c2s1b0n1 time=Sat Feb 28 14:42:32 +08 2026
torch 2.6.0+cu118 cuda True
[init] device = cuda
[init] train = 1030  val = 200  workers = 4
/scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/scripts/train_rgbt.py:453: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler(enabled = bool(args.amp))
[e003 s0450/1030] loss = 2.128228
[e003 s0500/1030] loss = 1.995354
[e003 s0550/1030] loss = 1.903191
[e003 s0600/1030] loss = 1.845790
[e003 s0650/1030] loss = 1.786050
[e003 s0700/1030] loss = 1.753523
[e003 s0750/1030] loss = 1.766726
[e003 s0800/1030] loss = 1.710925
[e003 s0850/1030] loss = 1.681678
[e003 s0900/1030] loss = 1.656903
[e003 s0950/1030] loss = 1.626578
[e003 s1000/1030] loss = 1.588708
Epoch 003: train_loss = 1.601330  MAE/GAME0 = 8.420  RMSE = 25.762  GAME1 = 10.234  GAME2 = 11.672  GAME3 = 12.584  lr = 5.62e-06  time = 22.4s
[e004 s0001/1030] loss = 0.130470
[e004 s0050/1030] loss = 1.084897
[e004 s0100/1030] loss = 0.913894
[e004 s0150/1030] loss = 0.871297
[e004 s0200/1030] loss = 0.866929
[e004 s0250/1030] loss = 0.830872
[e004 s0300/1030] loss = 0.831649
[e004 s0350/1030] loss = 0.952837
[e004 s0400/1030] loss = 0.892788
[e004 s0450/1030] loss = 0.920667
[e004 s0500/1030] loss = 0.874988
[e004 s0550/1030] loss = 0.873831
[e004 s0600/1030] loss = 0.948584
[e004 s0650/1030] loss = 0.991898
[e004 s0700/1030] loss = 0.950012
[e004 s0750/1030] loss = 0.967363
[e004 s0800/1030] loss = 0.984155
[e004 s0850/1030] loss = 1.272554
[e004 s0900/1030] loss = 1.238368
[e004 s0950/1030] loss = 1.246174
[e004 s1000/1030] loss = 1.296447
Epoch 004: train_loss = 1.294295  MAE/GAME0 = 9.168  RMSE = 23.748  GAME1 = 10.280  GAME2 = 11.325  GAME3 = 12.030  lr = 6.10e-06  time = 23.4s
[e005 s0001/1030] loss = 0.173116
[e005 s0050/1030] loss = 0.611961
[e005 s0100/1030] loss = 0.884853
[e005 s0150/1030] loss = 0.892444
[e005 s0200/1030] loss = 0.837770
[e005 s0250/1030] loss = 0.905785
[e005 s0300/1030] loss = 0.922721
[e005 s0350/1030] loss = 0.885535
[e005 s0400/1030] loss = 0.908002
[e005 s0450/1030] loss = 0.880817
[e005 s0500/1030] loss = 0.847953
[e005 s0550/1030] loss = 0.872116
[e005 s0600/1030] loss = 0.875018
[e005 s0650/1030] loss = 1.154434
[e005 s0700/1030] loss = 1.133535
[e005 s0750/1030] loss = 1.126915
[e005 s0800/1030] loss = 1.090960
[e005 s0850/1030] loss = 1.094811
[e005 s0900/1030] loss = 1.089731
[e005 s0950/1030] loss = 1.064527
[e005 s1000/1030] loss = 1.051833
Epoch 005: train_loss = 1.038587  MAE/GAME0 = 7.321  RMSE = 19.709  GAME1 = 8.705  GAME2 = 9.973  GAME3 = 10.800  lr = 6.71e-06  time = 23.4s
[e006 s0001/1030] loss = 0.307745
[e006 s0050/1030] loss = 0.382314
[e006 s0100/1030] loss = 0.532338
[e006 s0150/1030] loss = 0.615832
[e006 s0200/1030] loss = 0.628067
[e006 s0250/1030] loss = 0.613069
[e006 s0300/1030] loss = 0.630466
[e006 s0350/1030] loss = 0.645403
[e006 s0400/1030] loss = 1.051529
[e006 s0450/1030] loss = 1.032965
[e006 s0500/1030] loss = 1.018979
[e006 s0550/1030] loss = 0.962884
[e006 s0600/1030] loss = 0.937359
[e006 s0650/1030] loss = 0.962440
[e006 s0700/1030] loss = 0.945477
[e006 s0750/1030] loss = 0.964126
[e006 s0800/1030] loss = 0.967009
[e006 s0850/1030] loss = 0.949342
[e006 s0900/1030] loss = 0.942750
[e006 s0950/1030] loss = 0.967069
[e006 s1000/1030] loss = 0.960030
Epoch 006: train_loss = 0.970221  MAE/GAME0 = 8.021  RMSE = 23.802  GAME1 = 9.205  GAME2 = 10.257  GAME3 = 10.985  lr = 7.45e-06  time = 23.4s
[e007 s0001/1030] loss = 0.306247
[e007 s0050/1030] loss = 0.758197
[e007 s0100/1030] loss = 0.743522
[e007 s0150/1030] loss = 0.802307
[e007 s0200/1030] loss = 0.737999
[e007 s0250/1030] loss = 0.818592
[e007 s0300/1030] loss = 0.780895
[e007 s0350/1030] loss = 0.775162
[e007 s0400/1030] loss = 0.980492
[e007 s0450/1030] loss = 0.973911
[e007 s0500/1030] loss = 0.936973
[e007 s0550/1030] loss = 0.917823
[e007 s0600/1030] loss = 0.878577
[e007 s0650/1030] loss = 0.857802
[e007 s0700/1030] loss = 0.827237
[e007 s0750/1030] loss = 0.799630
[e007 s0800/1030] loss = 0.778858
[e007 s0850/1030] loss = 0.758997
[e007 s0900/1030] loss = 0.785423
[e007 s0950/1030] loss = 0.779869
[e007 s1000/1030] loss = 0.772707
Epoch 007: train_loss = 0.777538  MAE/GAME0 = 7.693  RMSE = 23.822  GAME1 = 9.191  GAME2 = 10.348  GAME3 = 11.200  lr = 8.32e-06  time = 23.2s
[e008 s0001/1030] loss = 3.486744
[e008 s0050/1030] loss = 0.430139
[e008 s0100/1030] loss = 0.771049
[e008 s0150/1030] loss = 0.828858
[e008 s0200/1030] loss = 0.752608
[e008 s0250/1030] loss = 0.704635
[e008 s0300/1030] loss = 0.668422
[e008 s0350/1030] loss = 0.638061
[e008 s0400/1030] loss = 0.607010
[e008 s0450/1030] loss = 0.959849
[e008 s0500/1030] loss = 0.945818
[e008 s0550/1030] loss = 0.891175
[e008 s0600/1030] loss = 0.887558
[e008 s0650/1030] loss = 0.919936
[e008 s0700/1030] loss = 0.897336
[e008 s0750/1030] loss = 0.871200
[e008 s0800/1030] loss = 0.857892
[e008 s0850/1030] loss = 0.838961
[e008 s0900/1030] loss = 0.831696
[e008 s0950/1030] loss = 0.806244
[e008 s1000/1030] loss = 0.828435
Epoch 008: train_loss = 0.816840  MAE/GAME0 = 8.292  RMSE = 22.972  GAME1 = 9.153  GAME2 = 10.039  GAME3 = 10.680  lr = 9.30e-06  time = 23.3s
[e009 s0001/1030] loss = 0.118621
[e009 s0050/1030] loss = 0.841929
[e009 s0100/1030] loss = 0.706363
[e009 s0150/1030] loss = 0.748053
[e009 s0200/1030] loss = 1.276363
[e009 s0250/1030] loss = 1.116031
[e009 s0300/1030] loss = 1.054685
[e009 s0350/1030] loss = 0.970298
[e009 s0400/1030] loss = 0.944363
[e009 s0450/1030] loss = 0.895834
[e009 s0500/1030] loss = 0.868674
[e009 s0550/1030] loss = 0.839013
[e009 s0600/1030] loss = 0.803873
[e009 s0650/1030] loss = 0.848347
[e009 s0700/1030] loss = 0.817793
[e009 s0750/1030] loss = 0.826044
[e009 s0800/1030] loss = 0.801421
[e009 s0850/1030] loss = 0.784991
[e009 s0900/1030] loss = 0.778932
[e009 s0950/1030] loss = 0.759320
[e009 s1000/1030] loss = 0.753388
Epoch 009: train_loss = 0.757452  MAE/GAME0 = 9.190  RMSE = 17.339  GAME1 = 10.384  GAME2 = 11.473  GAME3 = 12.307  lr = 1.04e-05  time = 23.4s
[e010 s0001/1030] loss = 0.722327
[e010 s0050/1030] loss = 0.582620
[e010 s0100/1030] loss = 0.584774
[e010 s0150/1030] loss = 0.654899
[e010 s0200/1030] loss = 0.692356
[e010 s0250/1030] loss = 0.705122
[e010 s0300/1030] loss = 0.704585
[e010 s0350/1030] loss = 0.661203
[e010 s0400/1030] loss = 0.656188
[e010 s0450/1030] loss = 0.840923
[e010 s0500/1030] loss = 0.807825
[e010 s0550/1030] loss = 0.795919
[e010 s0600/1030] loss = 0.781222
[e010 s0650/1030] loss = 0.751739
[e010 s0700/1030] loss = 0.728900
[e010 s0750/1030] loss = 0.712006
[e010 s0800/1030] loss = 0.708522
[e010 s0850/1030] loss = 0.688881
[e010 s0900/1030] loss = 0.684754
[e010 s0950/1030] loss = 0.684260
[e010 s1000/1030] loss = 0.681593
Epoch 010: train_loss = 0.673494  MAE/GAME0 = 9.292  RMSE = 22.121  GAME1 = 9.845  GAME2 = 10.445  GAME3 = 10.936  lr = 1.16e-05  time = 23.1s
[e011 s0001/1030] loss = 0.149993
[e011 s0050/1030] loss = 0.761658
[e011 s0100/1030] loss = 0.920464
[e011 s0150/1030] loss = 0.803267
[e011 s0200/1030] loss = 0.725378
[e011 s0250/1030] loss = 0.683773
[e011 s0300/1030] loss = 0.627535
[e011 s0350/1030] loss = 0.625340
[e011 s0400/1030] loss = 0.643996
[e011 s0450/1030] loss = 0.615311
[e011 s0500/1030] loss = 0.623334
[e011 s0550/1030] loss = 0.605371
[e011 s0600/1030] loss = 0.582592
[e011 s0650/1030] loss = 0.604198
[e011 s0700/1030] loss = 0.589135
[e011 s0750/1030] loss = 0.595445
[e011 s0800/1030] loss = 0.599535
[e011 s0850/1030] loss = 0.598929
[e011 s0900/1030] loss = 0.635494
[e011 s0950/1030] loss = 0.832303
[e011 s1000/1030] loss = 0.823368
Epoch 011: train_loss = 0.819855  MAE/GAME0 = 9.429  RMSE = 24.518  GAME1 = 10.040  GAME2 = 10.791  GAME3 = 11.320  lr = 1.29e-05  time = 23.0s
[e012 s0001/1030] loss = 0.366034
[e012 s0050/1030] loss = 0.434410
[e012 s0100/1030] loss = 0.465063
[e012 s0150/1030] loss = 0.485872
[e012 s0200/1030] loss = 0.434988
[e012 s0250/1030] loss = 0.441118
[e012 s0300/1030] loss = 0.439236
[e012 s0350/1030] loss = 0.430640
[e012 s0400/1030] loss = 0.417529
[e012 s0450/1030] loss = 0.457029
[e012 s0500/1030] loss = 0.463662
[e012 s0550/1030] loss = 0.509174
[e012 s0600/1030] loss = 0.538641
[e012 s0650/1030] loss = 0.826658
[e012 s0700/1030] loss = 0.879159
[e012 s0750/1030] loss = 0.853962
[e012 s0800/1030] loss = 0.844202
[e012 s0850/1030] loss = 0.847940
[e012 s0900/1030] loss = 0.840435
[e012 s0950/1030] loss = 0.822401
[e012 s1000/1030] loss = 0.808076
Epoch 012: train_loss = 0.803594  MAE/GAME0 = 7.212  RMSE = 19.271  GAME1 = 8.475  GAME2 = 9.562  GAME3 = 10.329  lr = 1.43e-05  time = 23.3s
[e013 s0001/1030] loss = 0.650109
[e013 s0050/1030] loss = 1.011277
[e013 s0100/1030] loss = 0.709154
[e013 s0150/1030] loss = 0.612238
[e013 s0200/1030] loss = 0.548402
[e013 s0250/1030] loss = 0.554562
[e013 s0300/1030] loss = 0.549859
[e013 s0350/1030] loss = 0.546235
[e013 s0400/1030] loss = 0.533201
[e013 s0450/1030] loss = 0.543181
[e013 s0500/1030] loss = 0.537290
[e013 s0550/1030] loss = 0.542025
[e013 s0600/1030] loss = 0.534865
[e013 s0650/1030] loss = 0.785050
[e013 s0700/1030] loss = 0.761181
[e013 s0750/1030] loss = 0.741572
[e013 s0800/1030] loss = 0.717413
[e013 s0850/1030] loss = 0.718489
[e013 s0900/1030] loss = 0.739639
[e013 s0950/1030] loss = 0.731216
[e013 s1000/1030] loss = 0.723424
Epoch 013: train_loss = 0.753366  MAE/GAME0 = 7.073  RMSE = 18.966  GAME1 = 8.137  GAME2 = 9.291  GAME3 = 10.029  lr = 1.57e-05  time = 22.9s
[e014 s0001/1030] loss = 0.016549
[e014 s0050/1030] loss = 0.382790
[e014 s0100/1030] loss = 0.433594
[e014 s0150/1030] loss = 0.473102
[e014 s0200/1030] loss = 0.478569
[e014 s0250/1030] loss = 0.510467
[e014 s0300/1030] loss = 0.516196
[e014 s0350/1030] loss = 0.535479
[e014 s0400/1030] loss = 0.554775
[e014 s0450/1030] loss = 0.553810
[e014 s0500/1030] loss = 0.539848
[e014 s0550/1030] loss = 0.592598
[e014 s0600/1030] loss = 0.594188
[e014 s0650/1030] loss = 0.573740
[e014 s0700/1030] loss = 0.565089
[e014 s0750/1030] loss = 0.571794
[e014 s0800/1030] loss = 0.590753
[e014 s0850/1030] loss = 0.579273
[e014 s0900/1030] loss = 0.570762
[e014 s0950/1030] loss = 0.677324
[e014 s1000/1030] loss = 0.667411
Epoch 014: train_loss = 0.665258  MAE/GAME0 = 8.733  RMSE = 26.906  GAME1 = 9.782  GAME2 = 10.848  GAME3 = 11.640  lr = 1.73e-05  time = 23.1s
[e015 s0001/1030] loss = 0.021606
[e015 s0050/1030] loss = 0.919042
[e015 s0100/1030] loss = 1.984201
[e015 s0150/1030] loss = 1.525776
[e015 s0200/1030] loss = 1.272460
[e015 s0250/1030] loss = 1.094147
[e015 s0300/1030] loss = 0.964433
[e015 s0350/1030] loss = 1.001309
[e015 s0400/1030] loss = 0.936479
[e015 s0450/1030] loss = 0.896915
[e015 s0500/1030] loss = 0.839122
[e015 s0550/1030] loss = 0.825736
[e015 s0600/1030] loss = 0.795325
[e015 s0650/1030] loss = 0.785252
[e015 s0700/1030] loss = 0.786846
[e015 s0750/1030] loss = 0.767406
[e015 s0800/1030] loss = 0.748267
[e015 s0850/1030] loss = 0.737718
[e015 s0900/1030] loss = 0.732606
[e015 s0950/1030] loss = 0.715859
[e015 s1000/1030] loss = 0.702856
Epoch 015: train_loss = 0.695167  MAE/GAME0 = 6.646  RMSE = 20.024  GAME1 = 8.008  GAME2 = 9.193  GAME3 = 10.016  lr = 1.89e-05  time = 22.9s
[e016 s0001/1030] loss = 0.162916
[e016 s0050/1030] loss = 0.347143
[e016 s0100/1030] loss = 0.436967
[e016 s0150/1030] loss = 0.471560
[e016 s0200/1030] loss = 0.528966
[e016 s0250/1030] loss = 0.593014
[e016 s0300/1030] loss = 0.602198
[e016 s0350/1030] loss = 0.621421
[e016 s0400/1030] loss = 0.609262
[e016 s0450/1030] loss = 0.596390
[e016 s0500/1030] loss = 0.612041
[e016 s0550/1030] loss = 0.741256
[e016 s0600/1030] loss = 0.714995
[e016 s0650/1030] loss = 0.679589
[e016 s0700/1030] loss = 0.662634
[e016 s0750/1030] loss = 0.661287
[e016 s0800/1030] loss = 0.641646
[e016 s0850/1030] loss = 0.631137
[e016 s0900/1030] loss = 0.624700
[e016 s0950/1030] loss = 0.618337
[e016 s1000/1030] loss = 0.635950
Epoch 016: train_loss = 0.628855  MAE/GAME0 = 6.753  RMSE = 17.760  GAME1 = 7.825  GAME2 = 8.814  GAME3 = 9.526  lr = 2.05e-05  time = 23.1s
[e017 s0001/1030] loss = 1.629572
[e017 s0050/1030] loss = 0.582813
[e017 s0100/1030] loss = 0.749287
[e017 s0150/1030] loss = 0.723492
[e017 s0200/1030] loss = 0.629314
[e017 s0250/1030] loss = 0.603706
[e017 s0300/1030] loss = 0.581569
[e017 s0350/1030] loss = 0.579627
[e017 s0400/1030] loss = 0.558917
[e017 s0450/1030] loss = 0.571231
[e017 s0500/1030] loss = 0.587409
[e017 s0550/1030] loss = 0.598548
[e017 s0600/1030] loss = 0.596924
[e017 s0650/1030] loss = 0.588223
[e017 s0700/1030] loss = 0.575882
[e017 s0750/1030] loss = 0.599032
[e017 s0800/1030] loss = 0.598176
[e017 s0850/1030] loss = 0.609618
[e017 s0900/1030] loss = 0.809664
[e017 s0950/1030] loss = 0.795861
[e017 s1000/1030] loss = 0.810907
Epoch 017: train_loss = 0.798487  MAE/GAME0 = 11.864  RMSE = 23.384  GAME1 = 12.110  GAME2 = 12.396  GAME3 = 12.671  lr = 2.22e-05  time = 23.1s
[e018 s0001/1030] loss = 0.070934
[e018 s0050/1030] loss = 0.543329
[e018 s0100/1030] loss = 0.476663
[e018 s0150/1030] loss = 0.604294
[e018 s0200/1030] loss = 0.585971
[e018 s0250/1030] loss = 0.589411
[e018 s0300/1030] loss = 0.673467
[e018 s0350/1030] loss = 0.630237
[e018 s0400/1030] loss = 0.625496
[e018 s0450/1030] loss = 0.597659
[e018 s0500/1030] loss = 0.568120
[e018 s0550/1030] loss = 0.587903
[e018 s0600/1030] loss = 0.590093
[e018 s0650/1030] loss = 0.600737
[e018 s0700/1030] loss = 0.636383
[e018 s0750/1030] loss = 0.635526
[e018 s0800/1030] loss = 0.628441
[e018 s0850/1030] loss = 0.621037
[e018 s0900/1030] loss = 0.615852
[e018 s0950/1030] loss = 0.605482
[e018 s1000/1030] loss = 0.597403
Epoch 018: train_loss = 0.710357  MAE/GAME0 = 8.800  RMSE = 19.477  GAME1 = 9.846  GAME2 = 10.774  GAME3 = 11.531  lr = 2.40e-05  time = 23.2s
[e019 s0001/1030] loss = 0.285153
[e019 s0050/1030] loss = 0.632595
[e019 s0100/1030] loss = 0.585605
[e019 s0150/1030] loss = 0.620408
[e019 s0200/1030] loss = 0.642851
[e019 s0250/1030] loss = 0.656887
[e019 s0300/1030] loss = 0.700892
[e019 s0350/1030] loss = 0.696588
[e019 s0400/1030] loss = 0.696415
[e019 s0450/1030] loss = 1.024294
[e019 s0500/1030] loss = 0.975182
[e019 s0550/1030] loss = 0.916324
[e019 s0600/1030] loss = 0.891131
[e019 s0650/1030] loss = 0.889240
[e019 s0700/1030] loss = 0.847335
[e019 s0750/1030] loss = 0.852109
[e019 s0800/1030] loss = 0.831582
[e019 s0850/1030] loss = 0.837699
[e019 s0900/1030] loss = 0.819843
[e019 s0950/1030] loss = 0.802379
[e019 s1000/1030] loss = 0.787976
Epoch 019: train_loss = 0.783692  MAE/GAME0 = 7.153  RMSE = 21.484  GAME1 = 8.098  GAME2 = 9.177  GAME3 = 9.937  lr = 2.57e-05  time = 23.2s
[e020 s0001/1030] loss = 0.109587
[e020 s0050/1030] loss = 0.394151
[e020 s0100/1030] loss = 0.630198
[e020 s0150/1030] loss = 0.725782
[e020 s0200/1030] loss = 0.641004
[e020 s0250/1030] loss = 0.673325
[e020 s0300/1030] loss = 0.658904
[e020 s0350/1030] loss = 0.654529
[e020 s0400/1030] loss = 0.620329
[e020 s0450/1030] loss = 0.678244
[e020 s0500/1030] loss = 0.678167
[e020 s0550/1030] loss = 0.701366
[e020 s0600/1030] loss = 0.679972
[e020 s0650/1030] loss = 0.659316
[e020 s0700/1030] loss = 0.662568
[e020 s0750/1030] loss = 0.711739
[e020 s0800/1030] loss = 0.700179
[e020 s0850/1030] loss = 0.678178
[e020 s0900/1030] loss = 0.687746
[e020 s0950/1030] loss = 0.679094
[e020 s1000/1030] loss = 0.675395
Epoch 020: train_loss = 0.762292  MAE/GAME0 = 6.958  RMSE = 14.445  GAME1 = 8.152  GAME2 = 9.215  GAME3 = 9.960  lr = 2.75e-05  time = 23.2s
[e021 s0001/1030] loss = 0.200137
[e021 s0050/1030] loss = 0.473505
[e021 s0100/1030] loss = 0.483999
[e021 s0150/1030] loss = 0.470112
[e021 s0200/1030] loss = 0.546778
[e021 s0250/1030] loss = 0.570485
[e021 s0300/1030] loss = 0.556223
[e021 s0350/1030] loss = 0.561292
[e021 s0400/1030] loss = 0.566643
[e021 s0450/1030] loss = 0.560403
[e021 s0500/1030] loss = 0.564554
[e021 s0550/1030] loss = 0.573710
[e021 s0600/1030] loss = 0.559543
[e021 s0650/1030] loss = 0.605249
[e021 s0700/1030] loss = 0.609423
[e021 s0750/1030] loss = 0.614612
[e021 s0800/1030] loss = 0.612861
[e021 s0850/1030] loss = 0.948955
[e021 s0900/1030] loss = 0.938108
[e021 s0950/1030] loss = 0.917607
[e021 s1000/1030] loss = 0.912138
Epoch 021: train_loss = 0.904144  MAE/GAME0 = 7.063  RMSE = 15.054  GAME1 = 8.298  GAME2 = 9.428  GAME3 = 10.233  lr = 2.93e-05  time = 23.4s
[e022 s0001/1030] loss = 0.066854
[e022 s0050/1030] loss = 0.420864
[e022 s0100/1030] loss = 0.536568
[e022 s0150/1030] loss = 0.544732
[e022 s0200/1030] loss = 0.664311
[e022 s0250/1030] loss = 0.624267
[e022 s0300/1030] loss = 0.683383
[e022 s0350/1030] loss = 1.236567
[e022 s0400/1030] loss = 1.163846
[e022 s0450/1030] loss = 1.078563
[e022 s0500/1030] loss = 1.087979
[e022 s0550/1030] loss = 1.031868
[e022 s0600/1030] loss = 1.029524
[e022 s0650/1030] loss = 0.989183
[e022 s0700/1030] loss = 0.966330
[e022 s0750/1030] loss = 0.929240
[e022 s0800/1030] loss = 0.900838
[e022 s0850/1030] loss = 0.887303
[e022 s0900/1030] loss = 0.871318
[e022 s0950/1030] loss = 0.856963
[e022 s1000/1030] loss = 0.860936
Epoch 022: train_loss = 0.868985  MAE/GAME0 = 6.682  RMSE = 17.657  GAME1 = 7.682  GAME2 = 8.712  GAME3 = 9.379  lr = 3.10e-05  time = 23.1s
[e023 s0001/1030] loss = 0.119795
[e023 s0050/1030] loss = 0.416653
[e023 s0100/1030] loss = 0.572415
[e023 s0150/1030] loss = 0.576899
[e023 s0200/1030] loss = 0.626488
[e023 s0250/1030] loss = 0.631389
[e023 s0300/1030] loss = 0.627698
[e023 s0350/1030] loss = 0.614618
[e023 s0400/1030] loss = 0.621725
[e023 s0450/1030] loss = 0.613205
[e023 s0500/1030] loss = 0.608886
[e023 s0550/1030] loss = 0.591070
[e023 s0600/1030] loss = 0.609938
[e023 s0650/1030] loss = 0.607945
[e023 s0700/1030] loss = 0.624405
[e023 s0750/1030] loss = 0.784174
[e023 s0800/1030] loss = 0.813542
[e023 s0850/1030] loss = 0.822486
[e023 s0900/1030] loss = 0.815029
[e023 s0950/1030] loss = 0.806499
[e023 s1000/1030] loss = 0.800348
Epoch 023: train_loss = 0.786910  MAE/GAME0 = 10.085  RMSE = 22.629  GAME1 = 10.535  GAME2 = 11.074  GAME3 = 11.434  lr = 3.28e-05  time = 23.4s
[e024 s0001/1030] loss = 1.153144
[e024 s0050/1030] loss = 0.849555
[e024 s0100/1030] loss = 0.650203
[e024 s0150/1030] loss = 0.601726
[e024 s0200/1030] loss = 0.627150
[e024 s0250/1030] loss = 0.653182
[e024 s0300/1030] loss = 0.650398
[e024 s0350/1030] loss = 0.623927
[e024 s0400/1030] loss = 0.607104
[e024 s0450/1030] loss = 0.605047
[e024 s0500/1030] loss = 0.608006
[e024 s0550/1030] loss = 0.638985
[e024 s0600/1030] loss = 0.642174
[e024 s0650/1030] loss = 0.632792
[e024 s0700/1030] loss = 0.682085
[e024 s0750/1030] loss = 0.697416
[e024 s0800/1030] loss = 0.870307
[e024 s0850/1030] loss = 0.848211
[e024 s0900/1030] loss = 0.834613
[e024 s0950/1030] loss = 0.822289
[e024 s1000/1030] loss = 0.802807
Epoch 024: train_loss = 0.804408  MAE/GAME0 = 7.122  RMSE = 17.174  GAME1 = 8.222  GAME2 = 9.323  GAME3 = 10.083  lr = 3.45e-05  time = 23.2s
[e025 s0001/1030] loss = 0.009307
[e025 s0050/1030] loss = 0.454443
[e025 s0100/1030] loss = 0.450197
[e025 s0150/1030] loss = 0.566875
[e025 s0200/1030] loss = 0.566757
[e025 s0250/1030] loss = 0.663800
[e025 s0300/1030] loss = 0.664196
[e025 s0350/1030] loss = 1.122842
[e025 s0400/1030] loss = 1.030666
[e025 s0450/1030] loss = 0.969512
[e025 s0500/1030] loss = 0.950221
[e025 s0550/1030] loss = 0.898511
[e025 s0600/1030] loss = 0.948861
[e025 s0650/1030] loss = 0.910402
[e025 s0700/1030] loss = 0.898067
[e025 s0750/1030] loss = 0.879870
[e025 s0800/1030] loss = 0.872308
[e025 s0850/1030] loss = 0.851372
[e025 s0900/1030] loss = 0.824008
[e025 s0950/1030] loss = 0.809593
[e025 s1000/1030] loss = 0.828189
Epoch 025: train_loss = 0.848471  MAE/GAME0 = 6.800  RMSE = 16.659  GAME1 = 7.910  GAME2 = 9.013  GAME3 = 9.759  lr = 3.61e-05  time = 23.4s
[e026 s0001/1030] loss = 0.186305
[e026 s0050/1030] loss = 0.810072
[e026 s0100/1030] loss = 0.683110
[e026 s0150/1030] loss = 0.619198
[e026 s0200/1030] loss = 0.633409
[e026 s0250/1030] loss = 0.594467
[e026 s0300/1030] loss = 1.265755
[e026 s0350/1030] loss = 1.168212
[e026 s0400/1030] loss = 1.189449
[e026 s0450/1030] loss = 1.130569
[e026 s0500/1030] loss = 1.058880
[e026 s0550/1030] loss = 1.041258
[e026 s0600/1030] loss = 1.032719
[e026 s0650/1030] loss = 1.040091
[e026 s0700/1030] loss = 0.996404
[e026 s0750/1030] loss = 0.983344
[e026 s0800/1030] loss = 0.960411
[e026 s0850/1030] loss = 0.948300
[e026 s0900/1030] loss = 0.926603
[e026 s0950/1030] loss = 0.913062
[e026 s1000/1030] loss = 0.888046
