[log] /scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/logs/train_rgbt_adaptive_late_e100_sanity_12751553.pbs101_20260117_203940.log
[job] name=train_rgbt_adaptive_late_e100_sanity id=12751553.pbs101 host=x1000c0s4b0n1 time=Sat Jan 17 20:39:40 +08 2026
[init] device = cuda
[init] train = 1030  val = 200  workers = 4
/scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/scripts/train_rgbt.py:383: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler(enabled = bool(args.amp))
[e003 s0850/1030] loss = 0.714664
[e003 s0900/1030] loss = 0.714061
[e003 s0950/1030] loss = 0.715778
[e003 s1000/1030] loss = 0.718053
Epoch 003: train_loss = 0.713496  MAE/GAME0 = 64.486  RMSE = 70.888  GAME1 = 64.486  GAME2 = 64.486  GAME3 = 64.486  lr = 1.00e-05  time = 8.9s
[e004 s0001/1030] loss = 0.555202
[e004 s0050/1030] loss = 0.633643
[e004 s0100/1030] loss = 0.635882
[e004 s0150/1030] loss = 0.647400
[e004 s0200/1030] loss = 0.677095
[e004 s0250/1030] loss = 0.681224
[e004 s0300/1030] loss = 0.659887
[e004 s0350/1030] loss = 0.674279
[e004 s0400/1030] loss = 0.682318
[e004 s0450/1030] loss = 0.685360
[e004 s0500/1030] loss = 0.688385
[e004 s0550/1030] loss = 0.692612
[e004 s0600/1030] loss = 0.688014
[e004 s0650/1030] loss = 0.691690
[e004 s0700/1030] loss = 0.691233
[e004 s0750/1030] loss = 0.696952
[e004 s0800/1030] loss = 0.699889
[e004 s0850/1030] loss = 0.696622
[e004 s0900/1030] loss = 0.697170
[e004 s0950/1030] loss = 0.700624
[e004 s1000/1030] loss = 0.698013
Epoch 004: train_loss = 0.696701  MAE/GAME0 = 67.022  RMSE = 75.478  GAME1 = 67.022  GAME2 = 67.022  GAME3 = 67.022  lr = 1.00e-05  time = 8.9s
[e005 s0001/1030] loss = 0.939369
[e005 s0050/1030] loss = 0.765284
[e005 s0100/1030] loss = 0.784278
[e005 s0150/1030] loss = 0.767896
[e005 s0200/1030] loss = 0.745416
[e005 s0250/1030] loss = 0.732707
[e005 s0300/1030] loss = 0.738878
[e005 s0350/1030] loss = 0.731653
[e005 s0400/1030] loss = 0.728147
[e005 s0450/1030] loss = 0.721429
[e005 s0500/1030] loss = 0.717386
[e005 s0550/1030] loss = 0.711592
[e005 s0600/1030] loss = 0.708399
[e005 s0650/1030] loss = 0.712933
[e005 s0700/1030] loss = 0.710033
[e005 s0750/1030] loss = 0.702862
[e005 s0800/1030] loss = 0.702199
[e005 s0850/1030] loss = 0.705978
[e005 s0900/1030] loss = 0.703675
[e005 s0950/1030] loss = 0.705740
[e005 s1000/1030] loss = 0.707336
Epoch 005: train_loss = 0.702274  MAE/GAME0 = 67.408  RMSE = 74.101  GAME1 = 67.408  GAME2 = 67.408  GAME3 = 67.408  lr = 1.00e-05  time = 8.9s
[e006 s0001/1030] loss = 0.565115
[e006 s0050/1030] loss = 0.539959
[e006 s0100/1030] loss = 0.478795
[e006 s0150/1030] loss = 0.431527
[e006 s0200/1030] loss = 0.378407
[e006 s0250/1030] loss = 0.336354
[e006 s0300/1030] loss = 0.301396
[e006 s0350/1030] loss = 0.271186
[e006 s0400/1030] loss = 0.246930
[e006 s0450/1030] loss = 0.225929
[e006 s0500/1030] loss = 0.207266
[e006 s0550/1030] loss = 0.191138
[e006 s0600/1030] loss = 0.177304
[e006 s0650/1030] loss = 0.164989
[e006 s0700/1030] loss = 0.154109
[e006 s0750/1030] loss = 0.144421
[e006 s0800/1030] loss = 0.135766
[e006 s0850/1030] loss = 0.128046
[e006 s0900/1030] loss = 0.121142
[e006 s0950/1030] loss = 0.114919
[e006 s1000/1030] loss = 0.109292
Epoch 006: train_loss = 0.106155  MAE/GAME0 = 2.836  RMSE = 3.109  GAME1 = 2.836  GAME2 = 2.836  GAME3 = 2.836  lr = 1.00e-05  time = 18.3s
[e007 s0001/1030] loss = 0.000546
[e007 s0050/1030] loss = 0.001574
[e007 s0100/1030] loss = 0.001253
[e007 s0150/1030] loss = 0.001109
[e007 s0200/1030] loss = 0.000971
[e007 s0250/1030] loss = 0.000874
[e007 s0300/1030] loss = 0.000791
[e007 s0350/1030] loss = 0.000717
[e007 s0400/1030] loss = 0.000652
[e007 s0450/1030] loss = 0.000600
[e007 s0500/1030] loss = 0.000555
[e007 s0550/1030] loss = 0.000514
[e007 s0600/1030] loss = 0.000479
[e007 s0650/1030] loss = 0.000447
[e007 s0700/1030] loss = 0.000419
[e007 s0750/1030] loss = 0.000394
[e007 s0800/1030] loss = 0.000372
[e007 s0850/1030] loss = 0.000351
[e007 s0900/1030] loss = 0.000333
[e007 s0950/1030] loss = 0.000317
[e007 s1000/1030] loss = 0.000302
Epoch 007: train_loss = 0.000293  MAE/GAME0 = 0.204  RMSE = 0.214  GAME1 = 0.204  GAME2 = 0.204  GAME3 = 0.204  lr = 1.00e-05  time = 18.0s
[e008 s0001/1030] loss = 0.000004
[e008 s0050/1030] loss = 0.000010
[e008 s0100/1030] loss = 0.000009
[e008 s0150/1030] loss = 0.000008
[e008 s0200/1030] loss = 0.000008
[e008 s0250/1030] loss = 0.000007
[e008 s0300/1030] loss = 0.000006
[e008 s0350/1030] loss = 0.000006
[e008 s0400/1030] loss = 0.000006
[e008 s0450/1030] loss = 0.000005
[e008 s0500/1030] loss = 0.000005
[e008 s0550/1030] loss = 0.000005
[e008 s0600/1030] loss = 0.000004
[e008 s0650/1030] loss = 0.000004
[e008 s0700/1030] loss = 0.000004
[e008 s0750/1030] loss = 0.000004
[e008 s0800/1030] loss = 0.000003
[e008 s0850/1030] loss = 0.000003
[e008 s0900/1030] loss = 113.602191
[e008 s0950/1030] loss = 107.623128
[e008 s1000/1030] loss = 102.241972
Epoch 008: train_loss = 99.264050  MAE/GAME0 = 0.033  RMSE = 0.033  GAME1 = 0.033  GAME2 = 0.033  GAME3 = 0.033  lr = 1.00e-05  time = 18.0s
[e009 s0001/1030] loss = 0.000000
[e009 s0050/1030] loss = 3252.547188
[e009 s0100/1030] loss = 1626.273594
[e009 s0150/1030] loss = 1084.182396
[e009 s0200/1030] loss = 841.650069
[e009 s0250/1030] loss = 681.559585
[e009 s0300/1030] loss = 567.966321
[e009 s0350/1030] loss = 490.538253
[e009 s0400/1030] loss = 429.757787
[e009 s0450/1030] loss = 382.497400
[e009 s0500/1030] loss = 352.356736
[e009 s0550/1030] loss = 320.546345
[e009 s0600/1030] loss = 296.758613
[e009 s0650/1030] loss = 274.710413
[e009 s0700/1030] loss = 255.088241
[e009 s0750/1030] loss = 238.082358
[e009 s0800/1030] loss = 223.202211
[e009 s0850/1030] loss = 210.072669
[e009 s0900/1030] loss = 198.871116
[e009 s0950/1030] loss = 188.740014
[e009 s1000/1030] loss = 179.615151
Epoch 009: train_loss = 174.383642  MAE/GAME0 = 28.084  RMSE = 397.131  GAME1 = 28.084  GAME2 = 28.084  GAME3 = 28.084  lr = 1.00e-05  time = 18.1s
[e010 s0001/1030] loss = 0.000000
[e010 s0050/1030] loss = 7.275209
[e010 s0100/1030] loss = 12.436286
[e010 s0150/1030] loss = 8.290857
[e010 s0200/1030] loss = 8.156799
[e010 s0250/1030] loss = 6.525439
[e010 s0300/1030] loss = 5.437866
[e010 s0350/1030] loss = 4.661028
[e010 s0400/1030] loss = 5.178840
[e010 s0450/1030] loss = 4.603413
[e010 s0500/1030] loss = 4.309218
[e010 s0550/1030] loss = 3.917471
[e010 s0600/1030] loss = 3.591015
[e010 s0650/1030] loss = 3.484230
[e010 s0700/1030] loss = 3.399887
[e010 s0750/1030] loss = 3.298077
[e010 s0800/1030] loss = 3.091948
[e010 s0850/1030] loss = 2.910074
[e010 s0900/1030] loss = 2.748403
[e010 s0950/1030] loss = 2.608356
[e010 s1000/1030] loss = 2.477938
Epoch 010: train_loss = 2.405960  MAE/GAME0 = 3.129  RMSE = 31.602  GAME1 = 3.129  GAME2 = 3.129  GAME3 = 3.129  lr = 1.00e-05  time = 17.9s
[e011 s0001/1030] loss = 0.000000
[e011 s0050/1030] loss = 0.000000
[e011 s0100/1030] loss = 0.000290
[e011 s0150/1030] loss = 0.000194
[e011 s0200/1030] loss = 0.000145
[e011 s0250/1030] loss = 0.000326
[e011 s0300/1030] loss = 0.000417
[e011 s0350/1030] loss = 0.000358
[e011 s0400/1030] loss = 0.000313
[e011 s0450/1030] loss = 0.000280
[e011 s0500/1030] loss = 0.000252
[e011 s0550/1030] loss = 0.000229
[e011 s0600/1030] loss = 0.000210
[e011 s0650/1030] loss = 0.000194
[e011 s0700/1030] loss = 0.000181
[e011 s0750/1030] loss = 0.000169
[e011 s0800/1030] loss = 0.000159
[e011 s0850/1030] loss = 0.000149
[e011 s0900/1030] loss = 0.000141
[e011 s0950/1030] loss = 0.000134
[e011 s1000/1030] loss = 0.000127
Epoch 011: train_loss = 0.000123  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 18.1s
[e012 s0001/1030] loss = 0.000000
[e012 s0050/1030] loss = 0.000000
[e012 s0100/1030] loss = 0.000000
[e012 s0150/1030] loss = 0.000000
[e012 s0200/1030] loss = 0.000000
[e012 s0250/1030] loss = 0.000000
[e012 s0300/1030] loss = 0.000000
[e012 s0350/1030] loss = 0.000000
[e012 s0400/1030] loss = 0.000000
[e012 s0450/1030] loss = 0.000000
[e012 s0500/1030] loss = 0.000000
[e012 s0550/1030] loss = 0.000000
[e012 s0600/1030] loss = 0.000000
[e012 s0650/1030] loss = 0.000000
[e012 s0700/1030] loss = 0.000000
[e012 s0750/1030] loss = 0.000000
[e012 s0800/1030] loss = 0.000000
[e012 s0850/1030] loss = 0.000000
[e012 s0900/1030] loss = 0.000000
[e012 s0950/1030] loss = 0.000000
[e012 s1000/1030] loss = 0.000000
Epoch 012: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 18.0s
[e013 s0001/1030] loss = 0.000000
[e013 s0050/1030] loss = 0.000000
[e013 s0100/1030] loss = 0.000000
[e013 s0150/1030] loss = 0.000000
[e013 s0200/1030] loss = 0.000000
[e013 s0250/1030] loss = 0.000000
[e013 s0300/1030] loss = 0.000000
[e013 s0350/1030] loss = 0.000000
[e013 s0400/1030] loss = 0.000000
[e013 s0450/1030] loss = 0.000000
[e013 s0500/1030] loss = 0.000000
[e013 s0550/1030] loss = 0.000000
[e013 s0600/1030] loss = 0.000000
[e013 s0650/1030] loss = 0.000000
[e013 s0700/1030] loss = 0.000000
[e013 s0750/1030] loss = 0.000000
[e013 s0800/1030] loss = 0.000000
[e013 s0850/1030] loss = 0.000000
[e013 s0900/1030] loss = 0.000000
[e013 s0950/1030] loss = 0.000000
[e013 s1000/1030] loss = 0.000000
Epoch 013: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 18.1s
[e014 s0001/1030] loss = 0.000000
[e014 s0050/1030] loss = 0.000000
[e014 s0100/1030] loss = 0.000000
[e014 s0150/1030] loss = 0.000000
[e014 s0200/1030] loss = 0.000000
[e014 s0250/1030] loss = 0.000000
[e014 s0300/1030] loss = 0.000000
[e014 s0350/1030] loss = 0.000000
[e014 s0400/1030] loss = 0.000000
[e014 s0450/1030] loss = 0.000000
[e014 s0500/1030] loss = 0.000000
[e014 s0550/1030] loss = 0.000000
[e014 s0600/1030] loss = 0.000000
[e014 s0650/1030] loss = 0.000000
[e014 s0700/1030] loss = 0.000000
[e014 s0750/1030] loss = 0.000000
[e014 s0800/1030] loss = 0.000000
[e014 s0850/1030] loss = 0.000000
[e014 s0900/1030] loss = 0.000000
[e014 s0950/1030] loss = 0.000000
[e014 s1000/1030] loss = 0.000000
Epoch 014: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.9s
[e015 s0001/1030] loss = 0.000000
[e015 s0050/1030] loss = 0.000000
[e015 s0100/1030] loss = 0.000000
[e015 s0150/1030] loss = 0.000000
[e015 s0200/1030] loss = 0.000000
[e015 s0250/1030] loss = 0.000000
[e015 s0300/1030] loss = 0.000000
[e015 s0350/1030] loss = 0.000000
[e015 s0400/1030] loss = 0.000000
[e015 s0450/1030] loss = 0.000000
[e015 s0500/1030] loss = 0.000000
[e015 s0550/1030] loss = 0.000000
[e015 s0600/1030] loss = 0.000000
[e015 s0650/1030] loss = 0.000000
[e015 s0700/1030] loss = 0.000000
[e015 s0750/1030] loss = 0.000000
[e015 s0800/1030] loss = 0.000000
[e015 s0850/1030] loss = 0.000000
[e015 s0900/1030] loss = 0.000000
[e015 s0950/1030] loss = 0.000000
[e015 s1000/1030] loss = 0.000000
Epoch 015: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.9s
[e016 s0001/1030] loss = 0.000000
[e016 s0050/1030] loss = 0.000000
[e016 s0100/1030] loss = 0.000000
[e016 s0150/1030] loss = 0.000000
[e016 s0200/1030] loss = 0.000000
[e016 s0250/1030] loss = 0.000000
[e016 s0300/1030] loss = 0.000000
[e016 s0350/1030] loss = 0.000000
[e016 s0400/1030] loss = 0.000000
[e016 s0450/1030] loss = 0.000000
[e016 s0500/1030] loss = 0.000000
[e016 s0550/1030] loss = 0.000000
[e016 s0600/1030] loss = 0.000000
[e016 s0650/1030] loss = 0.000000
[e016 s0700/1030] loss = 0.000000
[e016 s0750/1030] loss = 0.000000
[e016 s0800/1030] loss = 0.000000
[e016 s0850/1030] loss = 0.000000
[e016 s0900/1030] loss = 0.000000
[e016 s0950/1030] loss = 0.000000
[e016 s1000/1030] loss = 0.000000
Epoch 016: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.9s
[e017 s0001/1030] loss = 0.000000
[e017 s0050/1030] loss = 0.000000
[e017 s0100/1030] loss = 0.000000
[e017 s0150/1030] loss = 0.000000
[e017 s0200/1030] loss = 0.000000
[e017 s0250/1030] loss = 0.000000
[e017 s0300/1030] loss = 0.000000
[e017 s0350/1030] loss = 0.000000
[e017 s0400/1030] loss = 0.000000
[e017 s0450/1030] loss = 0.000000
[e017 s0500/1030] loss = 0.000000
[e017 s0550/1030] loss = 0.000000
[e017 s0600/1030] loss = 0.000000
[e017 s0650/1030] loss = 0.000000
[e017 s0700/1030] loss = 0.000000
[e017 s0750/1030] loss = 0.000000
[e017 s0800/1030] loss = 0.000000
[e017 s0850/1030] loss = 0.000000
[e017 s0900/1030] loss = 0.000000
[e017 s0950/1030] loss = 0.000000
[e017 s1000/1030] loss = 0.000000
Epoch 017: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 18.0s
[e018 s0001/1030] loss = 0.000000
[e018 s0050/1030] loss = 0.000000
[e018 s0100/1030] loss = 0.000000
[e018 s0150/1030] loss = 0.000000
[e018 s0200/1030] loss = 0.000000
[e018 s0250/1030] loss = 0.000000
[e018 s0300/1030] loss = 0.000000
[e018 s0350/1030] loss = 0.000000
[e018 s0400/1030] loss = 0.000000
[e018 s0450/1030] loss = 0.000000
[e018 s0500/1030] loss = 0.000000
[e018 s0550/1030] loss = 0.000000
[e018 s0600/1030] loss = 0.000000
[e018 s0650/1030] loss = 0.000000
[e018 s0700/1030] loss = 0.000000
[e018 s0750/1030] loss = 0.000000
[e018 s0800/1030] loss = 0.000000
[e018 s0850/1030] loss = 0.000000
[e018 s0900/1030] loss = 0.000000
[e018 s0950/1030] loss = 0.000000
[e018 s1000/1030] loss = 0.000000
Epoch 018: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.8s
[e019 s0001/1030] loss = 0.000000
[e019 s0050/1030] loss = 0.000000
[e019 s0100/1030] loss = 0.000000
[e019 s0150/1030] loss = 0.000000
[e019 s0200/1030] loss = 0.000000
[e019 s0250/1030] loss = 0.000000
[e019 s0300/1030] loss = 0.000000
[e019 s0350/1030] loss = 0.000000
[e019 s0400/1030] loss = 0.000000
[e019 s0450/1030] loss = 0.000000
[e019 s0500/1030] loss = 0.000000
[e019 s0550/1030] loss = 0.000000
[e019 s0600/1030] loss = 0.000000
[e019 s0650/1030] loss = 0.000000
[e019 s0700/1030] loss = 0.000000
[e019 s0750/1030] loss = 0.000000
[e019 s0800/1030] loss = 0.000000
[e019 s0850/1030] loss = 0.000000
[e019 s0900/1030] loss = 0.000000
[e019 s0950/1030] loss = 0.000000
[e019 s1000/1030] loss = 0.000000
Epoch 019: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.9s
[e020 s0001/1030] loss = 0.000000
[e020 s0050/1030] loss = 0.000000
[e020 s0100/1030] loss = 0.000000
[e020 s0150/1030] loss = 0.000000
[e020 s0200/1030] loss = 0.000000
[e020 s0250/1030] loss = 0.000000
[e020 s0300/1030] loss = 0.000000
[e020 s0350/1030] loss = 0.000000
[e020 s0400/1030] loss = 0.000000
[e020 s0450/1030] loss = 0.000000
[e020 s0500/1030] loss = 0.000000
[e020 s0550/1030] loss = 0.000000
[e020 s0600/1030] loss = 0.000000
[e020 s0650/1030] loss = 0.000000
[e020 s0700/1030] loss = 0.000000
[e020 s0750/1030] loss = 0.000000
[e020 s0800/1030] loss = 0.000000
[e020 s0850/1030] loss = 0.000000
[e020 s0900/1030] loss = 0.000000
[e020 s0950/1030] loss = 0.000000
[e020 s1000/1030] loss = 0.000000
Epoch 020: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 18.3s
[e021 s0001/1030] loss = 0.000000
[e021 s0050/1030] loss = 0.000000
[e021 s0100/1030] loss = 0.000000
[e021 s0150/1030] loss = 0.000000
[e021 s0200/1030] loss = 0.000000
[e021 s0250/1030] loss = 0.000000
[e021 s0300/1030] loss = 0.000000
[e021 s0350/1030] loss = 0.000000
[e021 s0400/1030] loss = 0.000000
[e021 s0450/1030] loss = 0.000000
[e021 s0500/1030] loss = 0.000000
[e021 s0550/1030] loss = 0.000000
[e021 s0600/1030] loss = 0.000000
[e021 s0650/1030] loss = 0.000000
[e021 s0700/1030] loss = 0.000000
[e021 s0750/1030] loss = 0.000000
[e021 s0800/1030] loss = 0.000000
[e021 s0850/1030] loss = 0.000000
[e021 s0900/1030] loss = 0.000000
[e021 s0950/1030] loss = 0.000000
[e021 s1000/1030] loss = 0.000000
Epoch 021: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.8s
[e022 s0001/1030] loss = 0.000000
[e022 s0050/1030] loss = 0.000000
[e022 s0100/1030] loss = 0.000000
[e022 s0150/1030] loss = 0.000000
[e022 s0200/1030] loss = 0.000000
[e022 s0250/1030] loss = 0.000000
[e022 s0300/1030] loss = 0.000000
[e022 s0350/1030] loss = 0.000000
[e022 s0400/1030] loss = 0.000000
[e022 s0450/1030] loss = 0.000000
[e022 s0500/1030] loss = 0.000000
[e022 s0550/1030] loss = 0.000000
[e022 s0600/1030] loss = 0.000000
[e022 s0650/1030] loss = 0.000000
[e022 s0700/1030] loss = 0.000000
[e022 s0750/1030] loss = 0.000000
[e022 s0800/1030] loss = 0.000000
[e022 s0850/1030] loss = 0.000000
[e022 s0900/1030] loss = 0.000000
[e022 s0950/1030] loss = 0.000000
[e022 s1000/1030] loss = 0.000000
Epoch 022: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.8s
[e023 s0001/1030] loss = 0.000000
[e023 s0050/1030] loss = 0.000000
[e023 s0100/1030] loss = 0.000000
[e023 s0150/1030] loss = 0.000000
[e023 s0200/1030] loss = 0.000000
[e023 s0250/1030] loss = 0.000000
[e023 s0300/1030] loss = 0.000000
[e023 s0350/1030] loss = 0.000000
[e023 s0400/1030] loss = 0.000000
[e023 s0450/1030] loss = 0.000000
[e023 s0500/1030] loss = 0.000000
[e023 s0550/1030] loss = 0.000000
[e023 s0600/1030] loss = 0.000000
[e023 s0650/1030] loss = 0.000000
[e023 s0700/1030] loss = 0.000000
[e023 s0750/1030] loss = 0.000000
[e023 s0800/1030] loss = 0.000000
[e023 s0850/1030] loss = 0.000000
[e023 s0900/1030] loss = 0.000000
[e023 s0950/1030] loss = 0.000000
[e023 s1000/1030] loss = 0.000000
Epoch 023: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 18.1s
[e024 s0001/1030] loss = 0.000000
[e024 s0050/1030] loss = 0.000000
[e024 s0100/1030] loss = 0.000000
[e024 s0150/1030] loss = 0.000000
[e024 s0200/1030] loss = 0.000000
[e024 s0250/1030] loss = 0.000000
[e024 s0300/1030] loss = 0.000000
[e024 s0350/1030] loss = 0.000000
[e024 s0400/1030] loss = 0.000000
[e024 s0450/1030] loss = 0.000000
[e024 s0500/1030] loss = 0.000000
[e024 s0550/1030] loss = 0.000000
[e024 s0600/1030] loss = 0.000000
[e024 s0650/1030] loss = 0.000000
[e024 s0700/1030] loss = 0.000000
[e024 s0750/1030] loss = 0.000000
[e024 s0800/1030] loss = 0.000000
[e024 s0850/1030] loss = 0.000000
[e024 s0900/1030] loss = 0.000000
[e024 s0950/1030] loss = 0.000000
[e024 s1000/1030] loss = 0.000000
Epoch 024: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.8s
[e025 s0001/1030] loss = 0.000000
[e025 s0050/1030] loss = 0.000000
[e025 s0100/1030] loss = 0.000000
[e025 s0150/1030] loss = 0.000000
[e025 s0200/1030] loss = 0.000000
[e025 s0250/1030] loss = 0.000000
[e025 s0300/1030] loss = 0.000000
[e025 s0350/1030] loss = 0.000000
[e025 s0400/1030] loss = 0.000000
[e025 s0450/1030] loss = 0.000000
[e025 s0500/1030] loss = 0.000000
[e025 s0550/1030] loss = 0.000000
[e025 s0600/1030] loss = 0.000000
[e025 s0650/1030] loss = 0.000000
[e025 s0700/1030] loss = 0.000000
[e025 s0750/1030] loss = 0.000000
[e025 s0800/1030] loss = 0.000000
[e025 s0850/1030] loss = 0.000000
[e025 s0900/1030] loss = 0.000000
[e025 s0950/1030] loss = 0.000000
[e025 s1000/1030] loss = 0.000000
Epoch 025: train_loss = 0.000000  MAE/GAME0 = 0.000  RMSE = 0.000  GAME1 = 0.000  GAME2 = 0.000  GAME3 = 0.000  lr = 1.00e-05  time = 17.7s
[e026 s0001/1030] loss = 0.000000
[e026 s0050/1030] loss = 0.000000
[e026 s0100/1030] loss = 0.000000
[e026 s0150/1030] loss = 0.000000
[e026 s0200/1030] loss = 0.000000
[e026 s0250/1030] loss = 0.000000
[e026 s0300/1030] loss = 0.000000
[e026 s0350/1030] loss = 0.000000
[e026 s0400/1030] loss = 0.000000
[e026 s0450/1030] loss = 0.000000
[e026 s0500/1030] loss = 0.000000
[e026 s0550/1030] loss = 0.000000
[e026 s0600/1030] loss = 0.000000
[e026 s0650/1030] loss = 0.000000
[e026 s0700/1030] loss = 0.000000
[e026 s0750/1030] loss = 0.000000
[e026 s0800/1030] loss = 0.000000
[e026 s0850/1030] loss = 0.000000
[e026 s0900/1030] loss = 0.000000
[e026 s0950/1030] loss = 0.000000
[e026 s1000/1030] loss = 0.000000
