[log] /scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/logs/train_rgbt_late_e100_12749846.pbs101_20260117_023739.log
[job] name=train_rgbt_late_e100 id=12749846.pbs101 host=x1000c0s4b0n1 time=Sat Jan 17 02:37:39 +08 2026
[init] device = cuda
[init] train = 1030  val = 200  workers = 4
/scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/scripts/train_rgbt.py:385: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler(enabled = bool(args.amp))
[e027 s0050/1030] loss = 0.000710
[e027 s0100/1030] loss = 0.000669
[e027 s0150/1030] loss = 0.000686
[e027 s0200/1030] loss = 0.000677
[e027 s0250/1030] loss = 0.000624
[e027 s0300/1030] loss = 0.000697
[e027 s0350/1030] loss = 0.000700
[e027 s0400/1030] loss = 0.000805
[e027 s0450/1030] loss = 0.000779
[e027 s0500/1030] loss = 0.000767
[e027 s0550/1030] loss = 0.000802
[e027 s0600/1030] loss = 0.000773
[e027 s0650/1030] loss = 0.000792
[e027 s0700/1030] loss = 0.000820
[e027 s0750/1030] loss = 0.000789
[e027 s0800/1030] loss = 0.000780
[e027 s0850/1030] loss = 0.000786
[e027 s0900/1030] loss = 0.000798
[e027 s0950/1030] loss = 0.000808
[e027 s1000/1030] loss = 0.000798
Epoch 027: train_loss = 0.000790  MAE/GAME0 = 5.080  RMSE = 8.855  GAME1 = 6.308  GAME2 = 7.313  GAME3 = 7.922  lr = 1.00e-05  time = 16.0s
[e028 s0001/1030] loss = 0.000267
[e028 s0050/1030] loss = 0.000979
[e028 s0100/1030] loss = 0.001046
[e028 s0150/1030] loss = 0.000993
[e028 s0200/1030] loss = 0.000852
[e028 s0250/1030] loss = 0.000817
[e028 s0300/1030] loss = 0.000755
[e028 s0350/1030] loss = 0.000737
[e028 s0400/1030] loss = 0.000759
[e028 s0450/1030] loss = 0.000864
[e028 s0500/1030] loss = 0.000846
[e028 s0550/1030] loss = 0.000856
[e028 s0600/1030] loss = 0.000857
[e028 s0650/1030] loss = 0.000832
[e028 s0700/1030] loss = 0.000834
[e028 s0750/1030] loss = 0.000833
[e028 s0800/1030] loss = 0.000990
[e028 s0850/1030] loss = 0.001015
[e028 s0900/1030] loss = 0.001009
[e028 s0950/1030] loss = 0.001057
[e028 s1000/1030] loss = 0.001035
Epoch 028: train_loss = 0.001022  MAE/GAME0 = 5.742  RMSE = 10.276  GAME1 = 6.536  GAME2 = 7.618  GAME3 = 8.247  lr = 1.00e-05  time = 15.8s
[e029 s0001/1030] loss = 0.004207
[e029 s0050/1030] loss = 0.000824
[e029 s0100/1030] loss = 0.000803
[e029 s0150/1030] loss = 0.000775
[e029 s0200/1030] loss = 0.000739
[e029 s0250/1030] loss = 0.000812
[e029 s0300/1030] loss = 0.000813
[e029 s0350/1030] loss = 0.000832
[e029 s0400/1030] loss = 0.000820
[e029 s0450/1030] loss = 0.000821
[e029 s0500/1030] loss = 0.000785
[e029 s0550/1030] loss = 0.000763
[e029 s0600/1030] loss = 0.000753
[e029 s0650/1030] loss = 0.000741
[e029 s0700/1030] loss = 0.000755
[e029 s0750/1030] loss = 0.000745
[e029 s0800/1030] loss = 0.000765
[e029 s0850/1030] loss = 0.000766
[e029 s0900/1030] loss = 0.000759
[e029 s0950/1030] loss = 0.000861
[e029 s1000/1030] loss = 0.000850
Epoch 029: train_loss = 0.000859  MAE/GAME0 = 6.440  RMSE = 12.505  GAME1 = 7.448  GAME2 = 8.525  GAME3 = 9.275  lr = 1.00e-05  time = 15.9s
[e030 s0001/1030] loss = 0.000431
[e030 s0050/1030] loss = 0.000924
[e030 s0100/1030] loss = 0.000868
[e030 s0150/1030] loss = 0.000958
[e030 s0200/1030] loss = 0.000898
[e030 s0250/1030] loss = 0.000815
[e030 s0300/1030] loss = 0.000773
[e030 s0350/1030] loss = 0.000745
[e030 s0400/1030] loss = 0.001304
[e030 s0450/1030] loss = 0.001237
[e030 s0500/1030] loss = 0.001186
[e030 s0550/1030] loss = 0.001149
[e030 s0600/1030] loss = 0.001099
[e030 s0650/1030] loss = 0.001045
[e030 s0700/1030] loss = 0.000993
[e030 s0750/1030] loss = 0.001082
[e030 s0800/1030] loss = 0.001278
[e030 s0850/1030] loss = 0.001246
[e030 s0900/1030] loss = 0.001259
[e030 s0950/1030] loss = 0.001263
[e030 s1000/1030] loss = 0.001221
Epoch 030: train_loss = 0.001202  MAE/GAME0 = 6.118  RMSE = 13.149  GAME1 = 7.088  GAME2 = 8.216  GAME3 = 8.873  lr = 1.00e-05  time = 16.1s
[e031 s0001/1030] loss = 0.000003
[e031 s0050/1030] loss = 0.000507
[e031 s0100/1030] loss = 0.000568
[e031 s0150/1030] loss = 0.000796
[e031 s0200/1030] loss = 0.000742
[e031 s0250/1030] loss = 0.000699
[e031 s0300/1030] loss = 0.000841
[e031 s0350/1030] loss = 0.000874
[e031 s0400/1030] loss = 0.000967
[e031 s0450/1030] loss = 0.000947
[e031 s0500/1030] loss = 0.000926
[e031 s0550/1030] loss = 0.001013
[e031 s0600/1030] loss = 0.001036
[e031 s0650/1030] loss = 0.001016
[e031 s0700/1030] loss = 0.000996
[e031 s0750/1030] loss = 0.001004
[e031 s0800/1030] loss = 0.000972
[e031 s0850/1030] loss = 0.000958
[e031 s0900/1030] loss = 0.000933
[e031 s0950/1030] loss = 0.000974
[e031 s1000/1030] loss = 0.000954
Epoch 031: train_loss = 0.000935  MAE/GAME0 = 5.430  RMSE = 12.068  GAME1 = 6.546  GAME2 = 7.567  GAME3 = 8.260  lr = 1.00e-05  time = 16.1s
[e032 s0001/1030] loss = 0.000497
[e032 s0050/1030] loss = 0.000455
[e032 s0100/1030] loss = 0.000503
[e032 s0150/1030] loss = 0.000513
[e032 s0200/1030] loss = 0.000532
[e032 s0250/1030] loss = 0.000555
[e032 s0300/1030] loss = 0.000600
[e032 s0350/1030] loss = 0.000568
[e032 s0400/1030] loss = 0.000720
[e032 s0450/1030] loss = 0.000723
[e032 s0500/1030] loss = 0.000731
[e032 s0550/1030] loss = 0.000725
[e032 s0600/1030] loss = 0.000715
[e032 s0650/1030] loss = 0.000725
[e032 s0700/1030] loss = 0.000705
[e032 s0750/1030] loss = 0.000858
[e032 s0800/1030] loss = 0.000852
[e032 s0850/1030] loss = 0.000849
[e032 s0900/1030] loss = 0.000863
[e032 s0950/1030] loss = 0.000888
[e032 s1000/1030] loss = 0.000895
Epoch 032: train_loss = 0.000887  MAE/GAME0 = 5.641  RMSE = 10.667  GAME1 = 6.564  GAME2 = 7.525  GAME3 = 8.128  lr = 1.00e-05  time = 16.0s
[e033 s0001/1030] loss = 0.000887
[e033 s0050/1030] loss = 0.000371
[e033 s0100/1030] loss = 0.000491
[e033 s0150/1030] loss = 0.000602
[e033 s0200/1030] loss = 0.001086
[e033 s0250/1030] loss = 0.001009
[e033 s0300/1030] loss = 0.000959
[e033 s0350/1030] loss = 0.001658
[e033 s0400/1030] loss = 0.001544
[e033 s0450/1030] loss = 0.001450
[e033 s0500/1030] loss = 0.001411
[e033 s0550/1030] loss = 0.001548
[e033 s0600/1030] loss = 0.001482
[e033 s0650/1030] loss = 0.001411
[e033 s0700/1030] loss = 0.001359
[e033 s0750/1030] loss = 0.001296
[e033 s0800/1030] loss = 0.001244
[e033 s0850/1030] loss = 0.001241
[e033 s0900/1030] loss = 0.001209
[e033 s0950/1030] loss = 0.001208
[e033 s1000/1030] loss = 0.001184
Epoch 033: train_loss = 0.001174  MAE/GAME0 = 8.904  RMSE = 12.602  GAME1 = 9.626  GAME2 = 10.736  GAME3 = 11.338  lr = 1.00e-05  time = 16.1s
[e034 s0001/1030] loss = 0.000725
[e034 s0050/1030] loss = 0.000506
[e034 s0100/1030] loss = 0.001102
[e034 s0150/1030] loss = 0.001133
[e034 s0200/1030] loss = 0.001041
[e034 s0250/1030] loss = 0.000941
[e034 s0300/1030] loss = 0.001030
[e034 s0350/1030] loss = 0.000981
[e034 s0400/1030] loss = 0.000957
[e034 s0450/1030] loss = 0.000917
[e034 s0500/1030] loss = 0.000921
[e034 s0550/1030] loss = 0.000991
[e034 s0600/1030] loss = 0.000966
[e034 s0650/1030] loss = 0.001023
[e034 s0700/1030] loss = 0.000983
[e034 s0750/1030] loss = 0.000970
[e034 s0800/1030] loss = 0.000951
[e034 s0850/1030] loss = 0.000955
[e034 s0900/1030] loss = 0.000936
[e034 s0950/1030] loss = 0.000980
[e034 s1000/1030] loss = 0.000971
Epoch 034: train_loss = 0.000962  MAE/GAME0 = 6.680  RMSE = 10.539  GAME1 = 7.466  GAME2 = 8.529  GAME3 = 9.235  lr = 1.00e-05  time = 16.1s
[e035 s0001/1030] loss = 0.000564
[e035 s0050/1030] loss = 0.000765
[e035 s0100/1030] loss = 0.000756
[e035 s0150/1030] loss = 0.000668
[e035 s0200/1030] loss = 0.000636
[e035 s0250/1030] loss = 0.000769
[e035 s0300/1030] loss = 0.000711
[e035 s0350/1030] loss = 0.000743
[e035 s0400/1030] loss = 0.000773
[e035 s0450/1030] loss = 0.000760
[e035 s0500/1030] loss = 0.000732
[e035 s0550/1030] loss = 0.000808
[e035 s0600/1030] loss = 0.001085
[e035 s0650/1030] loss = 0.001059
[e035 s0700/1030] loss = 0.001068
[e035 s0750/1030] loss = 0.001035
[e035 s0800/1030] loss = 0.001017
[e035 s0850/1030] loss = 0.001007
[e035 s0900/1030] loss = 0.000987
[e035 s0950/1030] loss = 0.000980
[e035 s1000/1030] loss = 0.000998
Epoch 035: train_loss = 0.000989  MAE/GAME0 = 6.294  RMSE = 10.495  GAME1 = 7.325  GAME2 = 8.455  GAME3 = 9.218  lr = 1.00e-05  time = 16.0s
[e036 s0001/1030] loss = 0.000198
[e036 s0050/1030] loss = 0.000893
[e036 s0100/1030] loss = 0.000763
[e036 s0150/1030] loss = 0.000717
[e036 s0200/1030] loss = 0.000614
[e036 s0250/1030] loss = 0.001471
[e036 s0300/1030] loss = 0.001353
[e036 s0350/1030] loss = 0.001221
[e036 s0400/1030] loss = 0.001210
[e036 s0450/1030] loss = 0.001141
[e036 s0500/1030] loss = 0.001131
[e036 s0550/1030] loss = 0.001200
[e036 s0600/1030] loss = 0.001158
[e036 s0650/1030] loss = 0.001129
[e036 s0700/1030] loss = 0.001087
[e036 s0750/1030] loss = 0.001076
[e036 s0800/1030] loss = 0.001035
[e036 s0850/1030] loss = 0.001038
[e036 s0900/1030] loss = 0.001085
[e036 s0950/1030] loss = 0.001067
[e036 s1000/1030] loss = 0.001065
Epoch 036: train_loss = 0.001051  MAE/GAME0 = 7.384  RMSE = 15.344  GAME1 = 8.318  GAME2 = 9.547  GAME3 = 10.187  lr = 1.00e-05  time = 15.9s
[e037 s0001/1030] loss = 0.000624
[e037 s0050/1030] loss = 0.000904
[e037 s0100/1030] loss = 0.000756
[e037 s0150/1030] loss = 0.000678
[e037 s0200/1030] loss = 0.000607
[e037 s0250/1030] loss = 0.000601
[e037 s0300/1030] loss = 0.000595
[e037 s0350/1030] loss = 0.000637
[e037 s0400/1030] loss = 0.000650
[e037 s0450/1030] loss = 0.000661
[e037 s0500/1030] loss = 0.000659
[e037 s0550/1030] loss = 0.000640
[e037 s0600/1030] loss = 0.000691
[e037 s0650/1030] loss = 0.000690
[e037 s0700/1030] loss = 0.000691
[e037 s0750/1030] loss = 0.000747
[e037 s0800/1030] loss = 0.000736
[e037 s0850/1030] loss = 0.000732
[e037 s0900/1030] loss = 0.000789
[e037 s0950/1030] loss = 0.000808
[e037 s1000/1030] loss = 0.000823
Epoch 037: train_loss = 0.000939  MAE/GAME0 = 6.786  RMSE = 12.758  GAME1 = 7.393  GAME2 = 8.026  GAME3 = 8.484  lr = 1.00e-05  time = 16.2s
[e038 s0001/1030] loss = 0.000752
[e038 s0050/1030] loss = 0.001153
[e038 s0100/1030] loss = 0.001020
[e038 s0150/1030] loss = 0.000991
[e038 s0200/1030] loss = 0.000874
[e038 s0250/1030] loss = 0.000838
[e038 s0300/1030] loss = 0.000793
[e038 s0350/1030] loss = 0.000820
[e038 s0400/1030] loss = 0.000804
[e038 s0450/1030] loss = 0.000782
[e038 s0500/1030] loss = 0.000784
[e038 s0550/1030] loss = 0.000749
[e038 s0600/1030] loss = 0.000729
[e038 s0650/1030] loss = 0.000728
[e038 s0700/1030] loss = 0.000747
[e038 s0750/1030] loss = 0.000786
[e038 s0800/1030] loss = 0.000772
[e038 s0850/1030] loss = 0.000758
[e038 s0900/1030] loss = 0.000808
[e038 s0950/1030] loss = 0.000794
[e038 s1000/1030] loss = 0.000784
Epoch 038: train_loss = 0.000791  MAE/GAME0 = 7.480  RMSE = 19.001  GAME1 = 8.421  GAME2 = 9.324  GAME3 = 9.938  lr = 1.00e-05  time = 16.4s
[e039 s0001/1030] loss = 0.000087
[e039 s0050/1030] loss = 0.001057
[e039 s0100/1030] loss = 0.001059
[e039 s0150/1030] loss = 0.001017
[e039 s0200/1030] loss = 0.000967
[e039 s0250/1030] loss = 0.001024
[e039 s0300/1030] loss = 0.000929
[e039 s0350/1030] loss = 0.000906
[e039 s0400/1030] loss = 0.000883
[e039 s0450/1030] loss = 0.000845
[e039 s0500/1030] loss = 0.000860
[e039 s0550/1030] loss = 0.000854
[e039 s0600/1030] loss = 0.000846
[e039 s0650/1030] loss = 0.000826
[e039 s0700/1030] loss = 0.000836
[e039 s0750/1030] loss = 0.001171
[e039 s0800/1030] loss = 0.001152
[e039 s0850/1030] loss = 0.001114
[e039 s0900/1030] loss = 0.001106
[e039 s0950/1030] loss = 0.001083
[e039 s1000/1030] loss = 0.001071
Epoch 039: train_loss = 0.001055  MAE/GAME0 = 6.361  RMSE = 11.852  GAME1 = 7.323  GAME2 = 8.407  GAME3 = 9.121  lr = 1.00e-05  time = 16.0s
[e040 s0001/1030] loss = 0.000046
[e040 s0050/1030] loss = 0.000493
[e040 s0100/1030] loss = 0.000458
[e040 s0150/1030] loss = 0.000527
[e040 s0200/1030] loss = 0.000617
[e040 s0250/1030] loss = 0.000734
[e040 s0300/1030] loss = 0.000886
[e040 s0350/1030] loss = 0.000948
[e040 s0400/1030] loss = 0.001050
[e040 s0450/1030] loss = 0.000998
[e040 s0500/1030] loss = 0.000958
[e040 s0550/1030] loss = 0.000989
[e040 s0600/1030] loss = 0.000979
[e040 s0650/1030] loss = 0.000971
[e040 s0700/1030] loss = 0.000951
[e040 s0750/1030] loss = 0.000931
[e040 s0800/1030] loss = 0.000917
[e040 s0850/1030] loss = 0.000939
[e040 s0900/1030] loss = 0.000916
[e040 s0950/1030] loss = 0.000890
[e040 s1000/1030] loss = 0.000868
Epoch 040: train_loss = 0.000882  MAE/GAME0 = 9.836  RMSE = 15.957  GAME1 = 10.543  GAME2 = 11.601  GAME3 = 12.284  lr = 1.00e-05  time = 15.9s
[e041 s0001/1030] loss = 0.002226
[e041 s0050/1030] loss = 0.001255
[e041 s0100/1030] loss = 0.000985
[e041 s0150/1030] loss = 0.000885
[e041 s0200/1030] loss = 0.000891
[e041 s0250/1030] loss = 0.000881
[e041 s0300/1030] loss = 0.000838
[e041 s0350/1030] loss = 0.000872
[e041 s0400/1030] loss = 0.000848
[e041 s0450/1030] loss = 0.000840
[e041 s0500/1030] loss = 0.000897
[e041 s0550/1030] loss = 0.000910
[e041 s0600/1030] loss = 0.000905
[e041 s0650/1030] loss = 0.000869
[e041 s0700/1030] loss = 0.000858
[e041 s0750/1030] loss = 0.000838
[e041 s0800/1030] loss = 0.000844
[e041 s0850/1030] loss = 0.000847
[e041 s0900/1030] loss = 0.000836
[e041 s0950/1030] loss = 0.000845
[e041 s1000/1030] loss = 0.000839
Epoch 041: train_loss = 0.000867  MAE/GAME0 = 8.589  RMSE = 13.657  GAME1 = 9.492  GAME2 = 10.427  GAME3 = 11.095  lr = 1.00e-05  time = 16.3s
[e042 s0001/1030] loss = 0.000464
[e042 s0050/1030] loss = 0.000971
[e042 s0100/1030] loss = 0.000746
[e042 s0150/1030] loss = 0.000627
[e042 s0200/1030] loss = 0.000605
[e042 s0250/1030] loss = 0.000603
[e042 s0300/1030] loss = 0.000653
[e042 s0350/1030] loss = 0.000625
[e042 s0400/1030] loss = 0.001095
[e042 s0450/1030] loss = 0.001021
[e042 s0500/1030] loss = 0.001048
[e042 s0550/1030] loss = 0.001031
[e042 s0600/1030] loss = 0.001040
[e042 s0650/1030] loss = 0.001031
[e042 s0700/1030] loss = 0.001002
[e042 s0750/1030] loss = 0.000989
[e042 s0800/1030] loss = 0.000957
[e042 s0850/1030] loss = 0.000956
[e042 s0900/1030] loss = 0.000928
[e042 s0950/1030] loss = 0.000904
[e042 s1000/1030] loss = 0.000885
Epoch 042: train_loss = 0.000887  MAE/GAME0 = 7.646  RMSE = 14.661  GAME1 = 8.192  GAME2 = 8.706  GAME3 = 8.979  lr = 1.00e-05  time = 16.1s
[e043 s0001/1030] loss = 0.000529
[e043 s0050/1030] loss = 0.000781
[e043 s0100/1030] loss = 0.000688
[e043 s0150/1030] loss = 0.000652
[e043 s0200/1030] loss = 0.000780
[e043 s0250/1030] loss = 0.000924
[e043 s0300/1030] loss = 0.000910
[e043 s0350/1030] loss = 0.000941
[e043 s0400/1030] loss = 0.000865
[e043 s0450/1030] loss = 0.000874
[e043 s0500/1030] loss = 0.000852
[e043 s0550/1030] loss = 0.000823
[e043 s0600/1030] loss = 0.000853
[e043 s0650/1030] loss = 0.000828
[e043 s0700/1030] loss = 0.000859
[e043 s0750/1030] loss = 0.000860
[e043 s0800/1030] loss = 0.000865
[e043 s0850/1030] loss = 0.000923
[e043 s0900/1030] loss = 0.000955
[e043 s0950/1030] loss = 0.000935
[e043 s1000/1030] loss = 0.000917
Epoch 043: train_loss = 0.001136  MAE/GAME0 = 6.010  RMSE = 13.020  GAME1 = 6.973  GAME2 = 8.008  GAME3 = 8.591  lr = 1.00e-05  time = 16.1s
[e044 s0001/1030] loss = 0.000044
[e044 s0050/1030] loss = 0.000589
[e044 s0100/1030] loss = 0.000649
[e044 s0150/1030] loss = 0.000599
[e044 s0200/1030] loss = 0.000640
[e044 s0250/1030] loss = 0.000657
[e044 s0300/1030] loss = 0.000646
[e044 s0350/1030] loss = 0.000627
[e044 s0400/1030] loss = 0.000719
[e044 s0450/1030] loss = 0.000795
[e044 s0500/1030] loss = 0.000809
[e044 s0550/1030] loss = 0.000794
[e044 s0600/1030] loss = 0.000792
[e044 s0650/1030] loss = 0.000789
[e044 s0700/1030] loss = 0.000821
[e044 s0750/1030] loss = 0.000819
[e044 s0800/1030] loss = 0.000813
[e044 s0850/1030] loss = 0.000799
[e044 s0900/1030] loss = 0.000797
[e044 s0950/1030] loss = 0.000879
[e044 s1000/1030] loss = 0.000938
Epoch 044: train_loss = 0.000935  MAE/GAME0 = 6.656  RMSE = 11.431  GAME1 = 7.808  GAME2 = 8.922  GAME3 = 9.553  lr = 1.00e-05  time = 16.6s
[e045 s0001/1030] loss = 0.000194
[e045 s0050/1030] loss = 0.000407
[e045 s0100/1030] loss = 0.000691
[e045 s0150/1030] loss = 0.000787
[e045 s0200/1030] loss = 0.000670
[e045 s0250/1030] loss = 0.000638
[e045 s0300/1030] loss = 0.000945
[e045 s0350/1030] loss = 0.000930
[e045 s0400/1030] loss = 0.001098
[e045 s0450/1030] loss = 0.001096
[e045 s0500/1030] loss = 0.001085
[e045 s0550/1030] loss = 0.001053
[e045 s0600/1030] loss = 0.001059
[e045 s0650/1030] loss = 0.001029
[e045 s0700/1030] loss = 0.000987
[e045 s0750/1030] loss = 0.000968
[e045 s0800/1030] loss = 0.000959
[e045 s0850/1030] loss = 0.000931
[e045 s0900/1030] loss = 0.000936
[e045 s0950/1030] loss = 0.000936
[e045 s1000/1030] loss = 0.000926
Epoch 045: train_loss = 0.000916  MAE/GAME0 = 5.514  RMSE = 9.330  GAME1 = 6.394  GAME2 = 7.433  GAME3 = 8.162  lr = 1.00e-05  time = 16.2s
[e046 s0001/1030] loss = 0.000176
[e046 s0050/1030] loss = 0.000554
[e046 s0100/1030] loss = 0.000689
[e046 s0150/1030] loss = 0.000697
[e046 s0200/1030] loss = 0.000718
[e046 s0250/1030] loss = 0.000785
[e046 s0300/1030] loss = 0.000931
[e046 s0350/1030] loss = 0.000929
[e046 s0400/1030] loss = 0.000885
[e046 s0450/1030] loss = 0.000828
[e046 s0500/1030] loss = 0.000782
[e046 s0550/1030] loss = 0.000803
[e046 s0600/1030] loss = 0.000771
[e046 s0650/1030] loss = 0.000759
[e046 s0700/1030] loss = 0.000742
[e046 s0750/1030] loss = 0.000760
[e046 s0800/1030] loss = 0.000893
[e046 s0850/1030] loss = 0.000884
[e046 s0900/1030] loss = 0.000881
[e046 s0950/1030] loss = 0.000871
[e046 s1000/1030] loss = 0.000862
Epoch 046: train_loss = 0.000879  MAE/GAME0 = 7.639  RMSE = 12.632  GAME1 = 8.744  GAME2 = 9.555  GAME3 = 10.156  lr = 1.00e-05  time = 16.0s
[e047 s0001/1030] loss = 0.000538
[e047 s0050/1030] loss = 0.001283
[e047 s0100/1030] loss = 0.001153
[e047 s0150/1030] loss = 0.000977
[e047 s0200/1030] loss = 0.000902
[e047 s0250/1030] loss = 0.000895
[e047 s0300/1030] loss = 0.000836
[e047 s0350/1030] loss = 0.000943
[e047 s0400/1030] loss = 0.000886
[e047 s0450/1030] loss = 0.000863
[e047 s0500/1030] loss = 0.000817
[e047 s0550/1030] loss = 0.000836
[e047 s0600/1030] loss = 0.000811
[e047 s0650/1030] loss = 0.000807
[e047 s0700/1030] loss = 0.000803
[e047 s0750/1030] loss = 0.000921
[e047 s0800/1030] loss = 0.000959
[e047 s0850/1030] loss = 0.000987
[e047 s0900/1030] loss = 0.000976
[e047 s0950/1030] loss = 0.000950
[e047 s1000/1030] loss = 0.000943
Epoch 047: train_loss = 0.000999  MAE/GAME0 = 6.459  RMSE = 11.890  GAME1 = 7.156  GAME2 = 7.957  GAME3 = 8.443  lr = 1.00e-05  time = 15.9s
[e048 s0001/1030] loss = 0.001008
[e048 s0050/1030] loss = 0.001292
[e048 s0100/1030] loss = 0.000951
[e048 s0150/1030] loss = 0.000867
[e048 s0200/1030] loss = 0.000874
[e048 s0250/1030] loss = 0.001222
[e048 s0300/1030] loss = 0.001134
[e048 s0350/1030] loss = 0.001072
[e048 s0400/1030] loss = 0.000996
[e048 s0450/1030] loss = 0.000975
[e048 s0500/1030] loss = 0.000930
[e048 s0550/1030] loss = 0.000932
[e048 s0600/1030] loss = 0.000933
[e048 s0650/1030] loss = 0.000946
[e048 s0700/1030] loss = 0.000918
[e048 s0750/1030] loss = 0.000898
[e048 s0800/1030] loss = 0.000883
[e048 s0850/1030] loss = 0.000866
[e048 s0900/1030] loss = 0.000902
[e048 s0950/1030] loss = 0.000901
[e048 s1000/1030] loss = 0.000880
Epoch 048: train_loss = 0.000875  MAE/GAME0 = 5.249  RMSE = 9.560  GAME1 = 6.371  GAME2 = 7.538  GAME3 = 8.174  lr = 1.00e-05  time = 15.7s
[e049 s0001/1030] loss = 0.000133
[e049 s0050/1030] loss = 0.000812
[e049 s0100/1030] loss = 0.001281
[e049 s0150/1030] loss = 0.001745
[e049 s0200/1030] loss = 0.001552
[e049 s0250/1030] loss = 0.001534
[e049 s0300/1030] loss = 0.001394
[e049 s0350/1030] loss = 0.001290
[e049 s0400/1030] loss = 0.001227
[e049 s0450/1030] loss = 0.001165
[e049 s0500/1030] loss = 0.001147
[e049 s0550/1030] loss = 0.001096
[e049 s0600/1030] loss = 0.001063
[e049 s0650/1030] loss = 0.001017
[e049 s0700/1030] loss = 0.001124
[e049 s0750/1030] loss = 0.001093
[e049 s0800/1030] loss = 0.001062
[e049 s0850/1030] loss = 0.001063
[e049 s0900/1030] loss = 0.001105
[e049 s0950/1030] loss = 0.001079
[e049 s1000/1030] loss = 0.001051
Epoch 049: train_loss = 0.001032  MAE/GAME0 = 7.101  RMSE = 18.700  GAME1 = 7.923  GAME2 = 8.810  GAME3 = 9.359  lr = 1.00e-05  time = 16.0s
[e050 s0001/1030] loss = 0.000440
[e050 s0050/1030] loss = 0.000935
[e050 s0100/1030] loss = 0.000838
[e050 s0150/1030] loss = 0.000863
[e050 s0200/1030] loss = 0.000756
[e050 s0250/1030] loss = 0.000810
[e050 s0300/1030] loss = 0.000787
[e050 s0350/1030] loss = 0.000796
[e050 s0400/1030] loss = 0.000750
[e050 s0450/1030] loss = 0.000746
[e050 s0500/1030] loss = 0.000746
[e050 s0550/1030] loss = 0.000757
[e050 s0600/1030] loss = 0.000752
[e050 s0650/1030] loss = 0.000806
[e050 s0700/1030] loss = 0.000801
[e050 s0750/1030] loss = 0.000804
[e050 s0800/1030] loss = 0.000874
[e050 s0850/1030] loss = 0.000907
[e050 s0900/1030] loss = 0.000931
[e050 s0950/1030] loss = 0.000940
[e050 s1000/1030] loss = 0.000925
Epoch 050: train_loss = 0.000917  MAE/GAME0 = 5.716  RMSE = 12.796  GAME1 = 6.786  GAME2 = 7.749  GAME3 = 8.434  lr = 1.00e-05  time = 16.0s
[e051 s0001/1030] loss = 0.000227
[e051 s0050/1030] loss = 0.001125
[e051 s0100/1030] loss = 0.000969
[e051 s0150/1030] loss = 0.001122
[e051 s0200/1030] loss = 0.001211
[e051 s0250/1030] loss = 0.001113
[e051 s0300/1030] loss = 0.001072
[e051 s0350/1030] loss = 0.001072
[e051 s0400/1030] loss = 0.001078
[e051 s0450/1030] loss = 0.001009
[e051 s0500/1030] loss = 0.000958
[e051 s0550/1030] loss = 0.000962
[e051 s0600/1030] loss = 0.000946
[e051 s0650/1030] loss = 0.000964
[e051 s0700/1030] loss = 0.000971
[e051 s0750/1030] loss = 0.000961
[e051 s0800/1030] loss = 0.000942
[e051 s0850/1030] loss = 0.000918
[e051 s0900/1030] loss = 0.000902
[e051 s0950/1030] loss = 0.000878
[e051 s1000/1030] loss = 0.000865
Epoch 051: train_loss = 0.000869  MAE/GAME0 = 7.305  RMSE = 16.388  GAME1 = 8.245  GAME2 = 9.262  GAME3 = 9.908  lr = 1.00e-05  time = 15.9s
[e052 s0001/1030] loss = 0.000183
[e052 s0050/1030] loss = 0.001040
[e052 s0100/1030] loss = 0.000838
[e052 s0150/1030] loss = 0.001133
[e052 s0200/1030] loss = 0.000993
[e052 s0250/1030] loss = 0.000951
[e052 s0300/1030] loss = 0.000861
[e052 s0350/1030] loss = 0.000907
[e052 s0400/1030] loss = 0.000914
[e052 s0450/1030] loss = 0.000935
[e052 s0500/1030] loss = 0.000906
[e052 s0550/1030] loss = 0.000863
[e052 s0600/1030] loss = 0.000876
[e052 s0650/1030] loss = 0.000852
[e052 s0700/1030] loss = 0.000837
[e052 s0750/1030] loss = 0.000879
[e052 s0800/1030] loss = 0.000887
[e052 s0850/1030] loss = 0.000911
[e052 s0900/1030] loss = 0.000900
[e052 s0950/1030] loss = 0.000878
[e052 s1000/1030] loss = 0.000865
Epoch 052: train_loss = 0.000856  MAE/GAME0 = 5.807  RMSE = 11.378  GAME1 = 6.866  GAME2 = 7.913  GAME3 = 8.595  lr = 1.00e-05  time = 16.1s
[e053 s0001/1030] loss = 0.009955
[e053 s0050/1030] loss = 0.001552
[e053 s0100/1030] loss = 0.001250
[e053 s0150/1030] loss = 0.000993
[e053 s0200/1030] loss = 0.000901
[e053 s0250/1030] loss = 0.000903
[e053 s0300/1030] loss = 0.000844
[e053 s0350/1030] loss = 0.000813
[e053 s0400/1030] loss = 0.000795
[e053 s0450/1030] loss = 0.000808
[e053 s0500/1030] loss = 0.000933
[e053 s0550/1030] loss = 0.000966
[e053 s0600/1030] loss = 0.000937
[e053 s0650/1030] loss = 0.000929
[e053 s0700/1030] loss = 0.000904
[e053 s0750/1030] loss = 0.000897
